instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
38             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
38     1.367399      1.231324                  -1.170532  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, 0.957784475498303, -0.9838438483563932, 1.5356528296221867, 1.2313237049813155, 1.1350628653988981, -1.1705315086433428, 1.3673986785078533]","[9.600728494014938, -7.343311834699342, -6.875477488313726, -5.745754555406052, 4.930663419273215, 1.51590078929897, -0.6624320611555894, -0.06546282766648003]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
39              -1.16207      1.257103   0.566142   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
39    -1.340933      -1.77926                  -1.818599  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.1620701245768412, 0.957784475498303, -0.9838438483563932, 1.2571030992269068, -1.7792596891790744, 0.5661415598030419, -1.81859854769385, -1.3409328976335082]","[9.452548906156482, -7.290024127023588, -7.1869186807213135, -5.906372627865481, -4.777023957611551, 0.6415091241854988, -0.5082617064754172, 0.23837282429167908]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
40             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
40    -0.438156     -1.026614                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.9718512345501338, 0.957784475498303, -0.9838438483563932, -1.0266138406389769, 0.9785533688316267, 0.12560256945767148, -0.0027797457928142055, -0.43815570558638767]","[9.50591816311795, -7.564727648354141, -7.025252084155168, -5.199867916472008, -3.0503602778945473, -0.19144267845406085, 0.05893863996947329, 0.046471978870723865]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
41              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
41     0.464621      0.102355                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 1.0164214592291214, 0.2645715506234637, -0.41419528314477305, 0.1023549321711691, 0.5661415598030419, 0.4646214864607328, -0.5224644695928357]","[7.498549347715429, 7.228314874959457, -2.361076820428316, 1.724870749979499, 0.5143658339831361, 0.21359298751006503, 0.13609061636841271, -0.04197944374370859]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
42             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
42     1.367399      1.231324                  -1.170532  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.9838438483563932, 1.2313237049813155, -0.6865228995100736, 0.7000036384363467, -0.5717010513886703, -1.1705315086433428, 1.3673986785078533]","[-7.239630331625413, -7.145491023388668, 4.911712603392141, 4.096031935550551, -3.4884800565265417, -1.2110028554558594, -0.49004919495981264, -0.0018487038708077496]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
43                0.5499     -0.692745   -0.00278   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
43     1.367399      0.102355                   0.125603  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 1.0164214592291214, 0.5498998856635239, -0.692745013540053, 0.1023549321711691, -0.0027797457928142055, 1.3673986785078533, 0.12560256945767148]","[7.660685139930033, 6.843101303271467, -1.7762176406712158, 0.9276096325590709, 0.5643120305870761, 0.4937307299351911, 0.1637759762108087, 0.04127857568112519]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
44              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
44    -1.340933      -1.77926                  -1.818599  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.9303376657169388, -0.6757701577126913, 1.0164214592291214, -0.971294743935333, -1.7792596891790744, -0.5717010513886703, -1.81859854769385, -1.3409328976335082]","[-11.58907277428524, 7.454456113126543, 7.140955623199325, 6.113558499235377, -4.888817497211963, -1.5413666269735653, -0.2964180963412109, 0.05784713419967748]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
45              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
45    -0.438156     -1.026614                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[2.0716510058771824, -1.4925474743181886, 1.0164214592291214, -1.806943935121173, -1.0266138406389769, -0.5717010513886703, -0.43815570558638767, 0.12560256945767148]","[-11.585428014688787, 7.531157183638418, 7.0940472142854984, 6.045168860926381, -5.127689452899067, -1.5395292137680274, 0.08445723893114437, -0.0496430568878373]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
46             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
46     1.367399     -1.026614                   1.421737  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.9838438483563932, -1.0266138406389769, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 1.421736647558686, 1.3673986785078533]","[-7.376071495878274, -7.105768092185591, -5.235301839398827, 3.970555022960426, -3.398540822015638, -1.7721106499681423, 0.6862385763354798, -0.06814810825633731]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
47             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
47     1.367399      0.102355                   0.125603  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, -0.9838438483563932, -0.6865228995100736, 0.7000036384363467, -0.5717010513886703, 0.1023549321711691, 1.3673986785078533, 0.12560256945767148]","[-7.501529506009747, -7.373817434995366, 4.178525849701824, -3.0628867652150444, -1.397523551012004, 0.23063336632713363, -0.2006704347913771, -0.1262919882140826]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
48              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
48     0.464621     -1.026614                    0.77367  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[1.3107754457703538, -1.2202883687830228, 1.0164214592291214, -1.249844474330613, -1.0266138406389769, 0.7736696085081787, -0.0027797457928142055, 0.4646214864607328]","[-11.456983404947852, 7.539332295140655, 7.3886986179755345, 6.121700349241617, -5.1575647492856405, 0.08237574520574724, 0.02252515050363895, 0.001984597032224306]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
49              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
49     1.367399      1.231324                    0.77367  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.9303376657169388, -0.6757701577126913, 1.0164214592291214, -0.971294743935333, 1.2313237049813155, -0.5717010513886703, 0.7736696085081787, 1.3673986785078533]","[-11.582961124605196, 7.249795399131119, 7.2170960090181815, 5.673437808670834, 4.7177780485485545, -1.4821237588813225, 0.14958484276312056, 0.1489604366192929]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
50              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
50     0.464621      1.231324                  -0.522464  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, -1.4925474743181886, 1.0164214592291214, -1.806943935121173, 1.2313237049813155, -0.5717010513886703, -0.5224644695928357, 0.4646214864607328]","[-11.51766654027412, 7.5845760841603695, 7.173323670253286, 5.968433008281992, 4.757987853242456, -1.2937135501658894, -0.1580231938619009, 0.1384684547886338]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
51             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
51     0.464621     -1.026614                  -0.522464  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.3522890146035487, 0.957784475498303, -0.9838438483563932, 1.5356528296221867, -1.0266138406389769, 1.1350628653988981, -0.5224644695928357, 0.4646214864607328]","[9.530387033441713, -7.693253708273491, -7.136683192739978, -5.802659299993708, -5.397797998724714, 1.5528919654511304, -0.33113710304044297, 0.2902973980713741]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
52             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
52     1.367399     -1.026614                    0.77367  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[1.0164214592291214, -1.2202883687830228, -1.0266138406389769, -0.020756784416597472, 2.2729054765906103, -0.1356455527494931, 0.7736696085081787, 1.3673986785078533]","[7.156799574097771, 7.148755460299053, -4.980480652192506, -2.5504798507717585, 2.093865505455614, 1.7008127931285595, 0.6526906291723867, 0.011555994714936612]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
53             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
53    -1.340933      1.231324                   1.421737  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.9718512345501338, 0.957784475498303, -0.9838438483563932, 1.2313237049813155, 0.9785533688316267, 1.421736647558686, -0.0027797457928142055, -1.3409328976335082]","[9.210823426529643, -7.539815895587465, -6.988104624908407, 5.047337271116179, -3.3629922906623064, 0.5220800130145172, 0.07952180187172352, -0.04392114248730308]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
54             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
54    -1.340933      0.102355                    0.77367  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.2202883687830228, 1.0164214592291214, -0.020756784416597472, 2.2729054765906103, -0.1356455527494931, 0.1023549321711691, 0.7736696085081787, -1.3409328976335082]","[7.774266377874301, 6.696353809398325, -2.276406482475006, 1.5736971325398763, 1.3249419814935177, 0.39422229639483414, 0.15746351517483972, 0.14990537010963265]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
55             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
55     1.367399     -1.026614                  -1.170532  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.9838438483563932, -1.0266138406389769, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, -1.1705315086433428, 1.3673986785078533]","[-7.634513144904805, -7.197979728205962, -5.403264450948346, 3.931482458661858, -1.3722756984147824, 1.0572215192901697, -0.5184796149054542, 0.30954791756849565]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
56              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
56    -0.438156      -1.77926                  -1.818599  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, -1.4925474743181886, 1.0164214592291214, -1.806943935121173, -1.7792596891790744, -0.5717010513886703, -1.81859854769385, -0.43815570558638767]","[-11.598819157801698, 7.405171217597895, 6.927145470862909, 5.921403275305907, -5.115922184821946, -1.5814668984010944, -0.8192310318040663, 0.18353891490989938]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
57                0.5499     -0.692745   -0.00278   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
57     1.367399      0.102355                  -1.170532  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Glazing_Area', 'Wall_Area', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, 0.5498998856635239, -0.692745013540053, -1.1705315086433428, 0.1023549321711691, -0.0027797457928142055, 1.3673986785078533]","[7.419964702817996, 7.255566232506277, -1.9216473577522768, 1.1298421289203233, -0.5914391721908357, 0.5844131899630824, 0.14896191948126514, 0.07477499758877285]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
58              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
58     1.367399      0.102355                    0.77367  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, 0.2645715506234637, -0.41419528314477305, 0.5661415598030419, 0.1023549321711691, 0.7736696085081787, 1.3673986785078533]","[7.834068243300071, 6.86891952383825, -2.213343195669874, 0.9936914000343853, 0.845055607966878, 0.7567866826057742, 0.4307869930203423, 0.16784972884545651]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
59             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
59     0.464621      1.231324                    0.77367  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.9838438483563932, 1.2313237049813155, -0.6865228995100736, 0.7000036384363467, -0.5717010513886703, 0.7736696085081787, 0.4646214864607328]","[-7.59479509603471, -6.749124061635877, 5.043332296854289, 3.9378325085441883, -3.2510680633767093, -1.240152403719249, 0.40828496067356174, 0.1558087110782176]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
60             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
60     0.464621      1.231324                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9718512345501338, 0.957784475498303, -0.9838438483563932, 1.2313237049813155, 0.9785533688316267, -0.0027797457928142055, 0.12560256945767148, 0.4646214864607328]","[9.188612260138681, -7.654559558045355, -6.991154599655484, 4.98205902151589, -3.1206478866464797, 0.272894492697411, -0.234536805815779, 0.1139910316255728]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
61             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
61    -1.340933      0.102355                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, -0.9838438483563932, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 0.1023549321711691, -1.3409328976335082, -0.5224644695928357]","[-7.342847941843337, -6.982590457643386, 3.9849097840812653, -3.2250714579463584, -1.2695702298338816, 0.4714112530737136, -0.08962686446069147, 0.08183253196446734]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
62              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
62     0.464621      1.231324                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, -1.4925474743181886, 1.0164214592291214, -1.806943935121173, 1.2313237049813155, -0.5717010513886703, 0.12560256945767148, 0.4646214864607328]","[-11.484481709237581, 7.785084173838891, 7.412654895682364, 6.20621005344303, 5.0472513257909295, -1.767583372922532, -0.10162584560775778, -0.10156128852815875]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
63             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
63     0.464621     -1.026614                   1.421737  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Wall_Area', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.9838438483563932, -1.0266138406389769, -0.21097567444330495, -1.7095436625803826, 0.14290417764578683, 1.421736647558686, 0.4646214864607328]","[-7.7545922245422245, -7.6389819944099235, -5.272386212636762, 3.8661636734093747, -1.4315871464995564, 1.346188967681191, 0.4302755079389374, -0.028754030334167586]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
64             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
64    -0.438156      0.102355                  -1.170532  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.9838438483563932, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 0.1023549321711691, -1.1705315086433428, -0.43815570558638767]","[-7.830613493583877, -7.578012216238243, 4.158226612446734, -3.2753105643989096, -1.941949359634739, 0.5296774687595172, -0.2954774797428091, -0.06529190240702647]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
65             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
65    -1.340933      0.102355                   0.125603  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Glazing_Area', 'Orientation']","[0.957784475498303, -0.9838438483563932, -0.21097567444330495, 0.14290417764578683, -1.7095436625803826, 0.12560256945767148, 0.1023549321711691, -1.3409328976335082]","[-7.514202501206786, -7.10364076991274, 4.027020588241265, 1.5887996804790183, -1.517811566725026, 0.36027916650384406, 0.24690470654910845, -0.04071961588397713]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
66              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
66     1.367399      0.102355                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 1.0164214592291214, 0.2645715506234637, -0.41419528314477305, 0.1023549321711691, 0.5661415598030419, 1.3673986785078533, -0.5224644695928357]","[7.494072647704745, 7.261376401586101, -2.137112560524346, 1.4915533156351348, 0.5745407129625122, 0.561654699654536, -0.1782021823939071, -0.15013241271311803]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
67             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
67    -1.340933     -1.026614                   1.421737  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.9838438483563932, -1.0266138406389769, -0.6865228995100736, 0.7000036384363467, -0.5717010513886703, 1.421736647558686, -1.3409328976335082]","[-7.719662901193531, -7.040990046921473, -5.4578575082422605, 4.111591405464862, -3.229047117080648, -1.6881536912014337, 0.23660525574057284, 0.2114650218105083]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
68              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
68     0.464621     -1.026614                   1.421737  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.9303376657169388, -0.6757701577126913, 1.0164214592291214, -0.971294743935333, -1.0266138406389769, -0.5717010513886703, 1.421736647558686, 0.4646214864607328]","[-11.570957227431544, 7.639612189904226, 6.965709252496135, 5.994914402093172, -5.186620062923086, -1.607456603928905, 0.17953520407770704, 0.03569253203765932]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
69              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
69     1.367399      0.102355                   0.125603  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 1.0164214592291214, 0.2645715506234637, -0.41419528314477305, 0.5661415598030419, 0.1023549321711691, 1.3673986785078533, 0.12560256945767148]","[7.533763613233034, 7.09226509510325, -2.1759017359004864, 1.267032696555056, 0.968698671193665, 0.4723331516574766, -0.19815599641289258, -0.10072367249421992]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
70              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
70    -1.340933      1.231324                   0.125603  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[2.0716510058771824, -1.4925474743181886, 1.0164214592291214, -1.806943935121173, 1.2313237049813155, -0.5717010513886703, 0.12560256945767148, -1.3409328976335082]","[-11.624499332085975, 7.503603800384154, 7.136479731414404, 6.023256093144853, 5.007608308492596, -1.5552139056413548, 0.04051517977191268, -0.004230857799248924]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
71             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
71     0.464621     -1.026614                    0.77367  ","['Overall_Height', 'Roof_Area', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.9838438483563932, 0.957784475498303, -1.0266138406389769, -0.49630400948336617, 0.4214539080410668, -1.1406223569845264, 0.7736696085081787, 0.4646214864607328]","[-7.267749480506605, -7.238770999250906, -4.9862257438435575, 4.207008850173442, -3.2709849214618143, -1.5054312658351052, 0.7219183424859134, 0.2415662767511788]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
72                0.5499     -0.692745   -0.00278   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
72    -0.438156     -1.026614                   1.421737  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, -1.0266138406389769, 0.5498998856635239, -0.692745013540053, -0.0027797457928142055, 1.421736647558686, -0.43815570558638767]","[7.374307304433404, 7.197010348761911, -5.060318628511278, -2.2062155418789082, 1.6728141585315814, 0.3726142414990001, 0.21940639415515945, 0.03615699685080495]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
73             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
73     0.464621      1.231324                  -0.522464  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-1.3522890146035487, 0.957784475498303, -0.9838438483563932, 1.5356528296221867, 1.2313237049813155, 1.1350628653988981, 0.4646214864607328, -0.5224644695928357]","[9.309434491614242, -7.597129360181664, -7.1890683490868135, -5.535811885886073, 5.0634501463799895, 1.5637727276898943, -0.34800750302500677, -0.33706909402220714]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
74              -1.16207      1.257103   0.566142   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
74     1.367399     -1.026614                    0.77367  ","['Relative_Compactness', 'Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-1.1620701245768412, 0.957784475498303, -0.9838438483563932, 1.2571030992269068, -1.0266138406389769, 0.7736696085081787, 0.5661415598030419, 1.3673986785078533]","[9.416964997998008, -7.5436929032398705, -7.257593608225852, -5.587997670762313, -5.071950118134554, 0.397288023951934, 0.37813098892825897, 0.10846326615111625]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
75                0.5499     -0.692745   -0.00278   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
75     1.367399      0.102355                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 1.0164214592291214, 0.5498998856635239, -0.692745013540053, 0.1023549321711691, -0.0027797457928142055, 1.3673986785078533, -0.5224644695928357]","[7.616776796974969, 7.030712508218984, -2.1641367120111012, 1.797887246587875, 0.7478379949652595, 0.28044626807174994, -0.19691821714890578, -0.03160533304212653]"
