instance,features,values,scores
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
38             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
38     1.367399      1.231324                  -1.170532  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, 1.1350628653988981, 1.2313237049813155, -0.9838438483563932, 1.5356528296221867, -1.3522890146035487, -1.1705315086433428, 1.3673986785078533]","[-5.629056731772721, 4.739335647596086, 3.0038000443540764, -2.5087081656979424, -2.4048034597793473, -2.1015355933640096, -0.5063901218920398, -0.2216730507396201]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
39              -1.16207      1.257103   0.566142   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
39    -1.340933      -1.77926                  -1.818599  ","['Roof_Area', 'Glazing_Area', 'Overall_Height', 'Wall_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.7792596891790744, -0.9838438483563932, 0.5661415598030419, 1.2571030992269068, -1.1620701245768412, -1.81859854769385, -1.3409328976335082]","[-5.563871407380584, -3.699975009044703, -2.594740640406999, 2.5535591296589955, -2.3614636633379438, -2.074194401579271, -0.46839226365195924, 0.055008337465532735]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
40             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
40    -0.438156     -1.026614                   0.125603  ","['Roof_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.0266138406389769, -0.9838438483563932, -0.9718512345501338, 0.9785533688316267, -0.0027797457928142055, 0.12560256945767148, -0.43815570558638767]","[-5.4650917177688125, -3.7073829180147015, -2.6137730315634804, -2.082190335773661, -1.240400666582849, 0.6545617008429762, 0.4991364754451437, -0.21624117894796357]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
41              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
41     0.464621      0.102355                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, 0.5661415598030419, 1.0164214592291214, 0.1023549321711691, -0.41419528314477305, 0.2645715506234637, -0.5224644695928357, 0.4646214864607328]","[5.6387947929315345, 2.618453479857391, 2.5440659315487135, 1.1083147227024615, 1.0227793330222599, 0.6405862165026992, 0.5453384519880934, 0.2526955858005454]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
42             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
42     1.367399      1.231324                  -1.170532  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.5717010513886703, 1.2313237049813155, -0.9838438483563932, 0.7000036384363467, -0.6865228995100736, -1.1705315086433428, 1.3673986785078533]","[-5.468872740961758, -4.626871145287464, 3.0018489057538766, -2.5980177410193397, -1.1097320569059872, -0.6888253800762127, -0.6208964835751419, -0.2947250219762878]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
43                0.5499     -0.692745   -0.00278   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
43     1.367399      0.102355                   0.125603  ","['Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, -0.692745013540053, 0.1023549321711691, 0.5498998856635239, 0.12560256945767148, -0.0027797457928142055, 1.3673986785078533]","[5.6415660730434904, 2.7253089820741447, 1.109771178354799, 1.0159446937010592, 0.92996641917234, 0.7136558859632203, 0.5729149682348882, -0.4461094691976444]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
44              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
44    -1.340933      -1.77926                  -1.818599  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, -0.5717010513886703, -1.7792596891790744, 1.0164214592291214, 0.9303376657169388, -0.971294743935333, -1.81859854769385, -1.3409328976335082]","[5.506933397481402, -4.702351589223653, -3.6596197388518963, 2.454638293277395, 1.8612954158861514, 1.7709573626460695, -0.44636839880850443, -0.031450816614204485]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
45              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
45    -0.438156     -1.026614                   0.125603  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.4925474743181886, -0.5717010513886703, -1.0266138406389769, 1.0164214592291214, 2.0716510058771824, -1.806943935121173, 0.12560256945767148, -0.43815570558638767]","[5.422809167662343, -4.683607119608723, -3.6575557838731276, 2.5141910340570717, 1.8376023605077356, 1.7124619179866034, 0.6155941793627547, -0.010394286736629796]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
46             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
46     1.367399     -1.026614                   1.421737  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -1.0266138406389769, -0.9838438483563932, 0.4214539080410668, -0.49630400948336617, 1.421736647558686, 1.3673986785078533]","[-5.596043950133329, -4.588139516226799, -3.6179228519947353, -2.620298691296684, -1.0753676084964223, -0.5510103393862983, -0.3178933820397309, -0.12932891009349853]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
47             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
47     1.367399      0.102355                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Glazing_Area_Distribution', 'Relative_Compactness', 'Orientation']","[0.957784475498303, -0.5717010513886703, -0.9838438483563932, 0.7000036384363467, 0.1023549321711691, 0.12560256945767148, -0.6865228995100736, 1.3673986785078533]","[-5.530916644451101, -4.733069686385522, -2.534973620269946, -1.2274219488605982, 0.8569381308844543, 0.6736102488146479, -0.6021107845414426, -0.2508437467629062]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
48              1.310775     -1.249844   -0.00278  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
48     0.464621     -1.026614                    0.77367  ","['Roof_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Wall_Area', 'Orientation', 'Glazing_Area_Distribution']","[-1.2202883687830228, -1.0266138406389769, 1.0164214592291214, -1.249844474330613, 1.3107754457703538, -0.0027797457928142055, 0.4646214864607328, 0.7736696085081787]","[5.62996913700839, -3.835113852462652, 2.582552623514504, 1.747528406812303, 1.6422977132315477, 0.6152223526074257, 0.28379502775718546, 0.22029430087475074]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
49              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
49     1.367399      1.231324                    0.77367  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, -0.5717010513886703, 1.2313237049813155, 1.0164214592291214, 0.9303376657169388, -0.971294743935333, 0.7736696085081787, 1.3673986785078533]","[5.506174905116332, -4.708911976766503, 2.9708492186896844, 2.5040285201146384, 1.8549367456787815, 1.7069793370186375, 0.2488767810501902, -0.18536713361397827]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
50              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
50     0.464621      1.231324                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.4925474743181886, -0.5717010513886703, 1.2313237049813155, 1.0164214592291214, 2.0716510058771824, -1.806943935121173, -0.5224644695928357, 0.4646214864607328]","[5.53935664998754, -4.669522714968666, 2.9556713351977146, 2.480677539564964, 1.8664745853636062, 1.7791161482709115, 0.6987434876644107, 0.0592059770903102]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
51             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
51     0.464621     -1.026614                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, 1.1350628653988981, -1.0266138406389769, -0.9838438483563932, 1.5356528296221867, -1.3522890146035487, -0.5224644695928357, 0.4646214864607328]","[-5.590824879081605, 4.8378157858205375, -3.5552177275269004, -2.49708114508785, -2.448159006276065, -2.145427389473436, 0.6324707041637707, 0.2925117985428622]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
52             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
52     1.367399     -1.026614                    0.77367  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[-1.2202883687830228, 2.2729054765906103, -1.0266138406389769, 1.0164214592291214, -0.1356455527494931, -0.020756784416597472, 1.3673986785078533, 0.7736696085081787]","[5.626297340388567, 4.700576673778959, -3.6065522075835448, 2.545541597147447, 1.0033835749206297, 0.8251963622797253, -0.42387367460077346, 0.23316184870781137]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
53             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
53    -1.340933      1.231324                   1.421737  ","['Roof_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, 1.2313237049813155, -0.9838438483563932, -0.9718512345501338, 0.9785533688316267, -0.0027797457928142055, 1.421736647558686, -1.3409328976335082]","[-5.6636080628168255, 2.8172813417082776, -2.499804092103994, -2.0180813735967544, -0.9022956020317061, 0.5666721970725114, -0.49554206319248634, 0.022797841646184414]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
54             -0.020757     -0.135646   2.272905  -1.220288        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
54    -1.340933      0.102355                    0.77367  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.2202883687830228, 2.2729054765906103, 1.0164214592291214, 0.1023549321711691, -0.020756784416597472, -0.1356455527494931, 0.7736696085081787, -1.3409328976335082]","[5.613805267894412, 5.038622634024506, 2.6328935436318615, 1.0506877799880323, 0.998288009551492, 0.977383801571198, 0.39678770002562896, -0.0746599408039544]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
55             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
55     1.367399     -1.026614                  -1.170532  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.7095436625803826, -1.0266138406389769, -0.9838438483563932, 0.14290417764578683, -0.21097567444330495, -1.1705315086433428, 1.3673986785078533]","[-5.4676843601651335, -4.461124295371879, -3.641300588453811, -2.4892254614000993, 1.0512657837458494, -0.7750049413913536, -0.43506095829180913, -0.1531064923079416]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
56              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
56    -0.438156      -1.77926                  -1.818599  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.4925474743181886, -0.5717010513886703, -1.7792596891790744, 1.0164214592291214, 2.0716510058771824, -1.806943935121173, -1.81859854769385, -0.43815570558638767]","[5.5103713213074474, -4.609203436131326, -3.7074070043305736, 2.479836403031818, 1.7939671722339738, 1.7290446971618523, -0.5349506117175584, -0.1493407609138538]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
57                0.5499     -0.692745   -0.00278   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
57     1.367399      0.102355                  -1.170532  ","['Roof_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, -0.692745013540053, 0.1023549321711691, 0.5498998856635239, -1.1705315086433428, -0.0027797457928142055, 1.3673986785078533]","[5.473412441103353, 2.4980882607272634, 1.2153975202150507, 0.9618193241926597, 0.6886573681257059, -0.6205811835052166, 0.4665650471408215, -0.08526108370277638]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
58              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
58     1.367399      0.102355                    0.77367  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area', 'Orientation', 'Glazing_Area_Distribution']","[-0.6757701577126913, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, 0.2645715506234637, 0.1023549321711691, 1.3673986785078533, 0.7736696085081787]","[5.667541468653608, 2.7044430191923645, 2.621685845930655, 1.1843491718866697, 0.9409039818579893, 0.9365636490120495, -0.11566834658480485, 0.047045495916368155]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
59             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
59     0.464621      1.231324                    0.77367  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -0.5717010513886703, 1.2313237049813155, -0.9838438483563932, 0.7000036384363467, -0.6865228995100736, 0.7736696085081787, 0.4646214864607328]","[-5.501023865708477, -4.69626622122066, 2.8072323370298555, -2.489910174043039, -1.0872949652026889, -0.7330537512124167, 0.2519687437324944, 0.19222620096859638]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
60             -0.971851      0.978553   -0.00278   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
60     0.464621      1.231324                   0.125603  ","['Roof_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Wall_Area', 'Orientation']","[0.957784475498303, 1.2313237049813155, -0.9838438483563932, -0.9718512345501338, 0.9785533688316267, 0.12560256945767148, -0.0027797457928142055, 0.4646214864607328]","[-5.56855431507222, 2.9959139147243006, -2.4135037218286746, -2.0858864484664967, -1.278801543957019, 0.609431985338914, 0.508842542166946, 0.3488862460599159]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
61             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
61    -1.340933      0.102355                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -0.9838438483563932, 0.4214539080410668, 0.1023549321711691, -0.49630400948336617, -0.5224644695928357, -1.3409328976335082]","[-5.643121490442419, -4.7564321191678225, -2.545299410156654, -1.1611269294286657, 0.848587007940043, -0.7274961567804704, 0.5488762939669498, 0.0672646809824717]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
62              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
62     0.464621      1.231324                   0.125603  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.4925474743181886, -0.5717010513886703, 1.2313237049813155, 1.0164214592291214, 2.0716510058771824, -1.806943935121173, 0.12560256945767148, 0.4646214864607328]","[5.512849024855066, -4.882839734483674, 2.986294893377414, 2.417359750773692, 1.8844363556341959, 1.7709102976764703, 0.7675037314609665, 0.29381767996084035]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
63             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
63     0.464621     -1.026614                   1.421737  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.7095436625803826, -1.0266138406389769, -0.9838438483563932, 0.14290417764578683, -0.21097567444330495, 1.421736647558686, 0.4646214864607328]","[-5.63277071948359, -4.584123435798906, -3.538568041351577, -2.5702144255518484, 1.0388686505692855, -0.6942166445354763, -0.2790951084996288, 0.24459841795908663]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
64             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
64    -0.438156      0.102355                  -1.170532  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -0.9838438483563932, 0.4214539080410668, 0.1023549321711691, -0.49630400948336617, -1.1705315086433428, -0.43815570558638767]","[-5.556591946829644, -4.760483976436851, -2.693824254210352, -1.1104230473062389, 0.8969740395986595, -0.773038812714802, -0.5343388217694482, -0.07539965953306378]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
65             -0.210976      0.142904  -1.709544   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
65    -1.340933      0.102355                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.7095436625803826, -0.9838438483563932, 0.14290417764578683, 0.1023549321711691, -0.21097567444330495, 0.12560256945767148, -1.3409328976335082]","[-5.618307815361575, -4.511136969930945, -2.608143361761651, 0.9501019214256623, 0.8519107107341498, -0.6541383995197385, 0.4804052238707626, 0.05569661704286966]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
66              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
66     1.367399      0.102355                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, 0.1023549321711691, 0.2645715506234637, -0.5224644695928357, 1.3673986785078533]","[5.673694795824025, 2.7492905205452627, 2.5592051386310772, 1.1684827531203588, 1.0256788653746798, 0.9576610680004346, 0.8379708942745929, -0.23069644343638268]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
67             -0.686523      0.700004  -0.571701   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
67    -1.340933     -1.026614                   1.421737  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area_Distribution', 'Relative_Compactness', 'Orientation']","[0.957784475498303, -0.5717010513886703, -1.0266138406389769, -0.9838438483563932, 0.7000036384363467, 1.421736647558686, -0.6865228995100736, -1.3409328976335082]","[-5.5106605305267955, -4.563497042703448, -3.536874582765537, -2.577885461838681, -1.0697095568384296, -0.6267475127788569, -0.545368667163775, -0.003676537438260218]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
68              0.930338     -0.971295  -0.571701   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
68     0.464621     -1.026614                   1.421737  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, -0.5717010513886703, -1.0266138406389769, 1.0164214592291214, 0.9303376657169388, -0.971294743935333, 1.421736647558686, 0.4646214864607328]","[5.500123486452041, -4.699939726401397, -3.5913325669278073, 2.614470281322445, 1.9054357408914073, 1.8020910977426834, -0.47687130361791863, 0.41713146794874717]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
69              0.264572     -0.414195   0.566142   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
69     1.367399      0.102355                   0.125603  ","['Roof_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Glazing_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, 0.5661415598030419, 1.0164214592291214, -0.41419528314477305, 0.1023549321711691, 0.2645715506234637, 0.12560256945767148, 1.3673986785078533]","[5.70123933999467, 2.8480101717212305, 2.582402729658036, 1.1022010567452003, 1.0806364911941588, 0.9101499805880906, 0.7438427694618827, -0.1680233467970547]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
70              2.071651     -1.806944  -0.571701  -1.492547        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
70    -1.340933      1.231324                   0.125603  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Glazing_Area_Distribution', 'Orientation']","[-1.4925474743181886, -0.5717010513886703, 1.2313237049813155, 1.0164214592291214, 2.0716510058771824, -1.806943935121173, 0.12560256945767148, -1.3409328976335082]","[5.468574870245981, -4.721583179336823, 3.0109133035856153, 2.487401896028358, 1.862397727140065, 1.7051793799740897, 0.6124717198279919, -0.07679379729755408]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
71             -0.496304      0.421454  -1.140622   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
71     0.464621     -1.026614                    0.77367  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, -1.1406223569845264, -1.0266138406389769, -0.9838438483563932, 0.4214539080410668, -0.49630400948336617, 0.7736696085081787, 0.4646214864607328]","[-5.532186144649855, -4.595170703660307, -3.64540603300823, -2.658224485968773, -1.1362088260687746, -0.7523536977012112, 0.19654575130687216, 0.1675295579471598]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
72                0.5499     -0.692745   -0.00278   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
72    -0.438156     -1.026614                   1.421737  ","['Roof_Area', 'Glazing_Area', 'Overall_Height', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, -1.0266138406389769, 1.0164214592291214, 0.5498998856635239, -0.692745013540053, -0.0027797457928142055, 1.421736647558686, -0.43815570558638767]","[5.716225417806333, -3.749462338708372, 2.704935814804814, 0.8426600901142247, 0.7725760661452737, 0.59815545622119, -0.29897152450438313, -0.09344350593447327]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
73             -1.352289      1.535653   1.135063   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
73     0.464621      1.231324                  -0.522464  ","['Roof_Area', 'Wall_Area', 'Glazing_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Glazing_Area_Distribution', 'Orientation']","[0.957784475498303, 1.1350628653988981, 1.2313237049813155, -0.9838438483563932, 1.5356528296221867, -1.3522890146035487, -0.5224644695928357, 0.4646214864607328]","[-5.6275986348997575, 4.920215230975502, 2.8147019613247606, -2.6533405670706154, -2.2802280074494625, -2.117854870657231, 0.516870186272688, 0.2124513102950134]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
74              -1.16207      1.257103   0.566142   0.957784       -0.983844   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
74     1.367399     -1.026614                    0.77367  ","['Roof_Area', 'Glazing_Area', 'Wall_Area', 'Overall_Height', 'Surface_Area', 'Relative_Compactness', 'Orientation', 'Glazing_Area_Distribution']","[0.957784475498303, -1.0266138406389769, 0.5661415598030419, -0.9838438483563932, 1.2571030992269068, -1.1620701245768412, 1.3673986785078533, 0.7736696085081787]","[-5.613833724621182, -3.620787642887069, 2.6218093329131396, -2.530873366675202, -2.338994955342471, -2.1107145097819484, -0.45533029830336136, 0.16478488364661317]"
"    Relative_Compactness  Surface_Area  Wall_Area  Roof_Area  Overall_Height  \
75                0.5499     -0.692745   -0.00278   -0.67577        1.016421   

    Orientation  Glazing_Area  Glazing_Area_Distribution  
75     1.367399      0.102355                  -0.522464  ","['Roof_Area', 'Overall_Height', 'Glazing_Area', 'Relative_Compactness', 'Surface_Area', 'Wall_Area', 'Glazing_Area_Distribution', 'Orientation']","[-0.6757701577126913, 1.0164214592291214, 0.1023549321711691, 0.5498998856635239, -0.692745013540053, -0.0027797457928142055, -0.5224644695928357, 1.3673986785078533]","[5.512784441085067, 2.6027263923396706, 1.1455062022410696, 1.0266678565532767, 1.0225229978246657, 0.7126623424827994, 0.5103745317724971, -0.2183106267957677]"
