instance,features,values,scores,target_label
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
77        0.0  -0.337904  -0.673353   0.283438  -0.204413  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
77  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935   0.861269   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
77  -0.026389  -0.301406  -0.891742     0.6676   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
77   3.531256   3.883649  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_6_7', 'pixel_0_2', 'pixel_5_3', 'pixel_2_4', 'pixel_7_6', 'pixel_3_0', 'pixel_7_0', 'pixel_3_7', 'pixel_6_0']","[3.8836488410380166, 0.861269464251724, -0.6733525643992232, -0.0361414963448417, -0.17979225360750595, 3.531255953801139, -0.026388990698462983, -0.0263889906984631, -0.0457389353746345, -0.03963009454234691]","[0.005343703347967708, 0.005137095605178367, 0.0015148324904704763, 0.0014564202769026062, 0.001405915905881718, 0.0013969786090819122, 0.0009135503315413613, -0.0008300433133205845, 0.0004412387130059013, 0.00014893771613399138]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
78        0.0  -0.337904   0.162774   0.050295   0.500004  -0.325317   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
78  -0.407648  -0.122381  -0.055763   0.002405  ...  -0.128312  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
78  -0.026389  -0.301406   0.277271   0.214653    0.03703  -0.462886   

    pixel_7_6  pixel_7_7  
78  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_5_0', 'pixel_6_0', 'pixel_3_7', 'pixel_2_0', 'pixel_3_0', 'pixel_7_0', 'pixel_3_6', 'pixel_5_6', 'pixel_0_7']","[-0.05576317482402748, -0.05806465198722751, -0.03963009454234691, -0.0457389353746345, -0.03733266964732845, -0.026388990698462983, -0.0263889906984631, 0.9900095121794009, 1.2865760375987298, -0.12238102150342442]","[0.9259807385799559, 0.8972008602982439, 0.8834619176365475, 0.8149856853844237, 0.790958425091234, 0.6561365722809301, 0.2564497059415652, 0.0016038829721131802, 0.0008239757594631494, 0.00017515338239054799]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
79        0.0  -0.337904   0.789869   0.050295   0.734809     1.6159   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
79   0.197195  -0.122381  -0.055763  -0.311829  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
79  -0.026389  -0.301406   1.056613   -0.69124   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
79  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_6', 'pixel_1_1', 'pixel_2_4', 'pixel_4_2', 'pixel_1_4', 'pixel_1_5', 'pixel_4_6', 'pixel_3_4', 'pixel_2_5', 'pixel_0_4']","[-0.09370305228588123, -0.3118287351997656, -0.823683763723359, 0.8517221000507667, 0.1321348947857086, 1.2861833182370934, 1.6975894276239256, 0.013202269435498456, 1.314860590858507, 0.7348092186553287]","[0.0021212736569329806, 0.001691082558900666, 0.0015628660621620084, 0.0014021766816670238, 0.0013741637438335196, 0.0013731866105023047, 0.0013713684236719295, 0.0013575244972313131, 0.0013401975747402773, 0.0013209025910568095]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
80        0.0  -0.337904   0.998901   0.283438  -2.317664  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
80  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.521661  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
80  -0.026389  -0.301406   0.472107   0.441126   -0.78477   0.730698   

    pixel_7_6  pixel_7_7  
80   3.027642   0.394556  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_7_0', 'pixel_5_2', 'pixel_6_4', 'pixel_6_2', 'pixel_7_6', 'pixel_7_2', 'pixel_5_4', 'pixel_6_6', 'pixel_6_0']","[0.39455638428801354, -0.0263889906984631, -0.44965945646153105, 1.2277178471022394, 1.4844673411292293, 3.027641939746729, 0.47210671164317936, 1.163847146293675, 1.5216610283819219, -0.03963009454234691]","[0.005660565087649149, 0.002076139034710548, 0.0016824854680978158, 0.0015216172751345805, 0.0014687915805241332, 0.001457729112017141, 0.0013871997916668284, 0.0013395052647736602, 0.001326813707237196, 0.0007576693575819376]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
81        0.0  -0.337904   0.371806   0.283438   0.969615  -0.148843   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
81  -0.407648  -0.122381  -0.055763   1.259342  ...   1.934154  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
81  -0.026389  -0.301406   0.082436   -0.01182   0.858829   1.242234   

    pixel_7_6  pixel_7_7  
81   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_4_6', 'pixel_7_5', 'pixel_7_2', 'pixel_6_5', 'pixel_7_6', 'pixel_2_1', 'pixel_6_0', 'pixel_0_4', 'pixel_3_0']","[-0.05576317482402748, -0.5535915690267433, 1.242233932349305, 0.08243563488772343, -0.6299768617703077, 0.7613788765018833, 1.7986292755980084, -0.03963009454234691, 0.9696148328887525, -0.026388990698462983]","[-0.9055612732260054, 0.0051318586083574785, 0.0016992740403382598, 0.0013430027367143079, 0.0012854828097593996, 0.0012821238041172667, 0.0011493906582257715, 0.0011176955947825177, 0.0010942195508301057, -0.0006360929217611984]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
82        0.0  -0.337904  -1.091416  -1.581702   0.500004  -0.678265   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
82  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.109168  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
82  -0.026389  -0.301406  -1.086578  -1.597133   0.858829   1.412746   

    pixel_7_6  pixel_7_7  
82   0.257765  -0.186959  

[1 rows x 64 columns]","['pixel_4_6', 'pixel_5_1', 'pixel_5_6', 'pixel_6_2', 'pixel_7_6', 'pixel_2_4', 'pixel_4_5', 'pixel_0_5', 'pixel_3_0', 'pixel_7_0']","[-0.5535915690267433, 0.13008702734418537, 1.2865760375987298, -0.6300341317298844, 0.25776486244747304, -0.823683763723359, 0.38150601456362004, -0.6782651958247984, -0.026388990698462983, -0.0263889906984631]","[0.0057945136929453125, 0.002254718860337784, 0.0015441371713085783, 0.0014513089863365197, 0.0014119871550315767, 0.0013904496739217248, 0.0013858611243746267, 0.001230527948000452, -0.001167208284331419, 0.0011318665909832316]",6
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
83        0.0  -0.337904   0.162774   0.982865   0.030392  -0.854739   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
83  -0.407648  -0.122381  -0.055763    0.31664  ...  -0.334559  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
83  -0.026389  -0.301406   0.277271   0.894073    0.24248  -0.633398   

    pixel_7_6  pixel_7_7  
83  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_1', 'pixel_3_1', 'pixel_7_0', 'pixel_3_5', 'pixel_2_6', 'pixel_7_2', 'pixel_4_6', 'pixel_6_2', 'pixel_6_6', 'pixel_3_0']","[0.31663955720144504, 1.7705825235227637, -0.0263889906984631, -0.0896018576814324, 1.3207255372571376, 0.2772711732654514, 1.416191803042592, 1.4844673411292293, -0.3345587490245482, -0.026388990698462983]","[0.001785167406091603, 0.0016680726595632261, 0.0016218941226983, 0.0015315562571289062, 0.0014545460155449721, 0.0014199730048503935, 0.001419285774628273, 0.001400917764930924, 0.0012582627021075275, -7.816393567840108e-05]",0
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
84        0.0  -0.337904   0.789869    0.51658   0.969615   1.262951   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
84   0.197195  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
84  -0.026389  -0.301406   0.861778   0.894073   -0.57932  -1.144934   

    pixel_7_6  pixel_7_7  
84  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_6', 'pixel_2_2', 'pixel_7_2', 'pixel_1_6', 'pixel_5_5', 'pixel_5_1', 'pixel_3_2', 'pixel_4_3', 'pixel_3_4', 'pixel_3_0']","[0.4481532299467598, 1.0862624495889095, 0.8617777883986353, 0.6159581767471262, 0.8387056562154933, 1.1297397454917488, 0.9470531376242731, -0.4917818888230934, 0.17535321968174825, -0.026388990698462983]","[0.0019460003577442683, 0.0015087813082600176, 0.0013811823657598674, 0.0013500053777405836, 0.0012961827904289078, 0.0012933531760775557, 0.0012766762321125213, 0.0012451148836930784, 0.0012366672245697576, 0.0003922177230436032]",5
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
85        0.0  -0.337904   0.162774    0.51658  -0.439219  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
85  -0.407648  -0.122381  -0.055763   1.259342  ...  -0.540805  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
85  -0.026389  -0.301406   0.666942     0.6676   -0.78477  -1.144934   

    pixel_7_6  pixel_7_7  
85  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_2_0', 'pixel_5_2', 'pixel_6_2', 'pixel_6_4', 'pixel_3_3', 'pixel_2_1', 'pixel_5_1', 'pixel_7_0', 'pixel_3_0']","[-0.05576317482402748, -0.03733266964732845, -0.1438569770790322, 1.3082588850576364, 1.2277178471022394, 0.03191521200553078, 0.6779223838758023, 0.7965221727758944, -0.0263889906984631, -0.026388990698462983]","[-0.8448662621140474, 0.05377922684245691, 0.0024320751685332365, 0.002338082268237228, 0.0022825440252192534, 0.002159976634921793, 0.0019684552048998332, 0.0018287352177209586, 0.0014397996640191605, -2.5370998588338344e-05]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
86        0.0  -0.337904  -0.464321   -0.41599   0.969615   1.792374   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
86   0.802037  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
86  -0.026389  -0.301406  -0.502071   -0.01182   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
86  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_4_1', 'pixel_0_2', 'pixel_2_4', 'pixel_0_5', 'pixel_2_5', 'pixel_1_6', 'pixel_3_5', 'pixel_2_0', 'pixel_3_0']","[-0.75546193584403, -0.38949348834579184, -0.46432088692208257, -0.823683763723359, 1.7923738064571664, 1.1537542923367066, 1.4645985410669922, 1.2819866322063806, -0.03733266964732845, -0.026388990698462983]","[0.0019219142790794048, 0.0017051659177480883, 0.0015261429125645973, 0.0015099225826570818, 0.001491491873771057, 0.0014387639540641669, 0.0014178807487638095, 0.001306580728163456, 0.0004317808858917679, 0.00029065101818876577]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
87        0.0   7.232207   2.253091   0.982865   0.969615   1.792374   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
87   2.918986  -0.122381  -0.055763    1.88781  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
87  -0.026389   4.867099   1.835955   0.214653   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
87  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_1', 'pixel_1_6', 'pixel_0_1', 'pixel_2_2', 'pixel_0_3', 'pixel_2_1', 'pixel_0_2', 'pixel_1_2', 'pixel_3_0', 'pixel_3_7']","[4.867099441658601, -0.23268218757273992, 7.23220673876377, 1.0862624495889095, 0.9828647877837581, 0.11756893801469914, 2.2530909202807448, 1.0254055928766488, -0.026388990698462983, -0.0457389353746345]","[0.002706958077116565, 0.0025539981297824166, 0.0019488330247699314, 0.0015790803389098993, 0.0015778272939406866, 0.0015701314556649337, 0.0014199079378459942, 0.0013821891624696938, 0.00016879957611166396, -0.00014131021929952322]",5
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
88        0.0  -0.337904  -1.091416  -1.115417   0.969615   1.086477   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
88  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.284181  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
88  -0.026389  -0.301406  -1.086578   -1.37066   0.653379   1.412746   

    pixel_7_6  pixel_7_7  
88   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_7_6', 'pixel_6_4', 'pixel_6_5', 'pixel_3_1', 'pixel_5_3', 'pixel_2_1', 'pixel_2_4', 'pixel_7_0', 'pixel_3_0', 'pixel_2_0']","[0.005957855420267928, 1.2277178471022394, 1.195177876866652, 1.4501383061043491, -0.0361414963448417, 0.11756893801469914, 1.4299365216821271, -0.0263889906984631, -0.026388990698462983, -0.03733266964732845]","[0.002614245025496698, 0.001625120961286179, 0.0016207000862099527, 0.0015965541429778035, 0.0015584836022440635, 0.0015248808613372278, 0.0014657262438855104, -0.0009453998241544814, -0.0009118304430153986, -0.000190315488766652]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
89        0.0    0.74354   1.625996   0.982865   0.969615  -0.325317   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
89  -0.407648  -0.122381  -0.055763   2.202044  ...   0.284181  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
89  -0.026389   0.732295   0.861778   0.441126   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
89   3.531256  -0.186959  

[1 rows x 64 columns]","['pixel_5_1', 'pixel_7_1', 'pixel_0_1', 'pixel_0_3', 'pixel_3_5', 'pixel_5_2', 'pixel_6_5', 'pixel_6_2', 'pixel_1_4', 'pixel_0_2']","[0.13008702734418537, 0.7322948908673449, 0.7435400892714469, 0.9828647877837581, -0.43249898015338567, 1.3851554198334621, -0.13220738759659137, 1.4844673411292293, 0.5476225179959122, 1.625995887849323]","[0.0024855181120582493, 0.002387398251049258, 0.0022517466208672623, 0.0015960038422971113, 0.0014987801936323336, 0.0014827730291560289, 0.001373826695502558, 0.0013525805624546455, 0.0012922843966331357, 0.0012860281707382747]",8
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
90        0.0  -0.337904  -0.882384  -0.182847   0.030392   0.557054   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
90   1.104458  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
90  -0.026389  -0.301406  -0.502071   0.214653   0.653379  -0.633398   

    pixel_7_6  pixel_7_7  
90  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_6_0', 'pixel_3_7', 'pixel_1_0', 'pixel_2_0', 'pixel_7_0', 'pixel_3_0', 'pixel_5_7', 'pixel_7_1', 'pixel_7_3']","[-0.05806465198722751, -0.03963009454234691, -0.0457389353746345, -0.05576317482402748, -0.03733266964732845, -0.0263889906984631, -0.026388990698462983, -0.0961539066298463, -0.30140624683046907, 0.21465313960986215]","[0.9130326687013123, 0.8807387206618077, 0.8469683964539838, 0.8032168842849985, 0.7896985160366587, 0.7889009279904211, 0.714350761636228, -0.010209763114227702, -0.0017614036493681768, 0.0006056218861927883]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
91        0.0  -0.337904  -1.091416  -2.281129  -0.674024   1.792374   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
91   2.616565  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
91  -0.026389  -0.301406  -1.086578  -2.729499    0.44793  -0.462886   

    pixel_7_6  pixel_7_7  
91  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_6_0', 'pixel_1_0', 'pixel_2_0', 'pixel_5_0', 'pixel_3_7', 'pixel_3_0', 'pixel_7_0', 'pixel_7_1', 'pixel_1_5', 'pixel_1_4']","[-0.03963009454234691, -0.05576317482402748, -0.03733266964732845, -0.05806465198722751, -0.0457389353746345, -0.026388990698462983, -0.0263889906984631, -0.30140624683046907, -0.20300279230546078, -0.49109654002959674]","[0.9207663744065675, 0.8860911337225641, 0.8625078116548118, 0.8476381625472319, 0.8273703458847556, 0.3898334273873585, 0.3830876502665617, -0.002047692175244599, 0.0018776509370264898, 0.0004375356782071288]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
92        0.0    0.74354   0.789869   0.749722   0.265198  -0.325317   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
92  -0.407648  -0.122381  -0.055763   0.945108  ...   0.696674  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
92  -0.026389  -0.301406   0.472107     0.6676   0.858829   0.389674   

    pixel_7_6  pixel_7_7  
92  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_7_6', 'pixel_0_1', 'pixel_0_3', 'pixel_5_6', 'pixel_4_5', 'pixel_4_6', 'pixel_0_5', 'pixel_2_4', 'pixel_5_0']","[-0.05576317482402748, -0.24584915160693718, 0.7435400892714469, 0.7497223810413909, 1.055359208430474, 0.8900627334206905, -0.27219394444540973, -0.32531676692737477, 1.2689636441531635, -0.05806465198722751]","[-0.8846654066408052, 0.002740069944634359, 0.002005817700666584, 0.0016596697266123485, 0.0015967824661466707, 0.0012833250631774993, 0.0012750121860762571, 0.0012428703527171932, 0.0011298540727370013, 0.00047026545078836604]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
93        0.0  -0.337904  -1.091416  -2.514271  -0.204413   0.557054   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
93  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
93  -0.026389  -0.301406  -1.086578  -2.276553    0.44793  -0.121862   

    pixel_7_6  pixel_7_7  
93  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_1', 'pixel_6_4', 'pixel_1_4', 'pixel_5_3', 'pixel_2_4', 'pixel_7_5', 'pixel_5_4', 'pixel_3_2', 'pixel_1_5', 'pixel_0_3']","[2.411470958359593, 1.2277178471022394, 1.1708539528112176, -0.6562648425840967, 1.4299365216821271, -0.12186209270443558, 1.3234166863398549, 1.1075952349188443, 0.7897879480562421, -2.51427131335175]","[0.0015881427277585499, 0.0015851063200837655, 0.0015389796289507443, 0.0015218794884263706, 0.0014384571335127048, 0.0013126925498584063, 0.0013016463097380944, 0.001253447279238583, 0.0012203768256832945, 0.0011688863333918478]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
94        0.0  -0.337904   2.044059   0.749722  -2.317664  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
94  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
94  -0.026389   1.765996   2.030791  -1.823606   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
94  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_1', 'pixel_7_1', 'pixel_5_2', 'pixel_0_2', 'pixel_7_2', 'pixel_5_3', 'pixel_2_3', 'pixel_3_6', 'pixel_5_0', 'pixel_3_0']","[-0.20313054537166914, 1.7659960285651588, -0.29675821677028164, 2.044059242803604, 2.030791018665003, 1.359136032693482, 0.8633336177149316, 1.8027939355283624, -0.05806465198722751, -0.026388990698462983]","[0.0026721866907494117, 0.0022976131495095467, 0.0017476115688388845, 0.0014308724716215193, 0.0013818007025270197, 0.001352703159299633, 0.0013415473168791319, 0.0012995946210696161, 0.00033892011487509234, 0.00022869193622495525]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
95        0.0  -0.337904   1.416964   0.982865   0.969615   1.086477   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
95  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
95  -0.026389  -0.301406   2.030791  -2.050079   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
95  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_6', 'pixel_4_1', 'pixel_7_0', 'pixel_3_6', 'pixel_0_5', 'pixel_3_5', 'pixel_7_2', 'pixel_2_2', 'pixel_6_3', 'pixel_3_0']","[-0.23268218757273992, 0.18397182185185457, -0.0263889906984631, 2.615578358877324, 1.0864769486623194, 1.4534351934423573, 2.030791018665003, -1.7412419363443192, -0.30217507645275665, -0.026388990698462983]","[0.0024327150291629947, 0.001673095840309735, 0.001595702104088046, 0.0013607420890454254, 0.0013573097994610888, 0.0013356736833757825, 0.0013236277132868339, 0.0012932871419920771, 0.001232362687400352, 0.0008318270411685354]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
96        0.0  -0.337904  -1.091416  -2.281129   0.500004  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
96  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
96  -0.026389  -0.301406  -1.086578  -2.503026    0.24248  -0.633398   

    pixel_7_6  pixel_7_7  
96  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_3_7', 'pixel_5_6', 'pixel_7_0', 'pixel_2_5', 'pixel_2_6', 'pixel_7_3', 'pixel_5_5', 'pixel_5_4', 'pixel_3_5']","[-0.05806465198722751, -0.0457389353746345, -0.5631585957473181, -0.0263889906984631, -0.45730869288129694, 1.6332885473095926, -2.5030258173890108, 1.1920907985646103, 0.8447080662013153, 0.9390895097344274]","[-0.9151430705782326, -0.8628539279699231, 0.006406377241135296, 0.0028706383094638465, 0.0014638038373175966, 0.0013012371560199164, 0.0012430100725658866, 0.0011883689336963403, 0.0010245663008199791, 0.0008940433196696438]",4
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
97        0.0  -0.337904  -0.255289  -0.882274   0.969615  -0.148843   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
97  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
97  -0.026389  -0.301406   0.082436   0.894073    0.03703  -0.974422   

    pixel_7_6  pixel_7_7  
97  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_6', 'pixel_3_6', 'pixel_0_2', 'pixel_6_2', 'pixel_3_5', 'pixel_7_5', 'pixel_4_3', 'pixel_2_2', 'pixel_7_0', 'pixel_3_0']","[0.0704734970473176, -0.09370305228588123, -0.25528920944494204, 1.4844673411292293, 1.2819866322063806, -0.9744221083630235, -0.010712743663947493, -0.8576468157401853, -0.0263889906984631, -0.026388990698462983]","[0.002102149122090224, 0.0018611249111477792, 0.0014910360576475099, 0.0014383251316399384, 0.0013063694565512282, 0.001258509472732105, 0.0012197272378353535, 0.001219645806193999, -0.0003459682132217149, 0.00013204740156056525]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
98        0.0   1.824985   2.253091   0.982865   0.969615   1.792374   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
98   0.499616  -0.122381  -0.055763  -0.311829  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
98  -0.026389   2.799697   2.030791   0.894073   0.858829  -0.292374   

    pixel_7_6  pixel_7_7  
98  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_6', 'pixel_7_1', 'pixel_0_1', 'pixel_1_1', 'pixel_4_1', 'pixel_3_1', 'pixel_0_3', 'pixel_7_2', 'pixel_2_1', 'pixel_7_0']","[-0.5631585957473181, 2.799697166262973, 1.8249845308535009, -0.3118287351997656, 0.18397182185185457, 2.0910267409411785, 0.9828647877837581, 2.030791018665003, 1.7986292755980084, -0.0263889906984631]","[0.005988954159997192, 0.0024105704082953427, 0.0021276197511498262, 0.0017458450947261718, 0.0017141418162783168, 0.001603070396938964, 0.001596207325634276, 0.0014904036146169775, 0.0014884138774866002, -0.0004901496680816642]",5
