instance,features,values,scores,target_label
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
59        0.0    0.74354   0.998901   0.982865   0.969615   0.910003   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
59  -0.407648  -0.122381  -0.055763   0.945108  ...   0.077935  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
59  -0.026389   0.732295   1.835955   0.441126   -0.16842  -0.462886   

    pixel_7_6  pixel_7_7  
59  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_2_2', 'pixel_3_0', 'pixel_5_3', 'pixel_7_0', 'pixel_6_3', 'pixel_2_3', 'pixel_5_5', 'pixel_6_5', 'pixel_2_0']","[-1.4610783217942955, -1.7412419363443192, -0.026388990698462983, -0.9663265157037242, -0.0263889906984631, -1.0646431798111615, -1.0354717941704064, 1.368783369739169, 1.195177876866652, -0.03733266964732845]","[0.055139257724720524, 0.040886142131880646, 0.028587721913089507, 0.025404679536340992, 0.019566295026843757, 0.013203636380924035, 0.012270221505093461, 0.01048292910541123, 0.01029895787167429, 0.007785391080549816]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
60        0.0  -0.337904  -0.464321  -0.182847  -1.378441  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
60  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.540805  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
60  -0.026389  -0.301406    -0.1124   0.214653    0.44793  -0.292374   

    pixel_7_6  pixel_7_7  
60  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_2_0', 'pixel_4_4', 'pixel_4_3', 'pixel_7_0', 'pixel_4_1', 'pixel_3_3', 'pixel_5_4', 'pixel_5_2', 'pixel_5_7']","[-1.2840053325345, -0.03733266964732845, -1.725191111671445, -1.4539201791413852, -0.0263889906984631, 1.3309024422471472, -1.4968234430593916, -1.0701264143528428, 1.0793529404509632, -0.0961539066298463]","[0.06737077532940598, 0.0327174524501803, 0.03219762549134027, 0.026574213416940218, -0.022270863730446632, 0.020933631165293745, 0.01696924833667893, 0.014323649619408367, 0.014073780484559763, -0.011518616182398746]",0
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
61        0.0  -0.337904  -0.673353    0.51658   -0.90883  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
61  -0.407648  -0.122381  -0.055763    0.31664  ...   0.696674    2.97871   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
61  -0.026389  -0.301406  -0.891742   0.441126   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
61   2.775835   4.465164  

[1 rows x 64 columns]","['pixel_5_5', 'pixel_7_0', 'pixel_4_2', 'pixel_3_3', 'pixel_4_5', 'pixel_7_5', 'pixel_7_6', 'pixel_3_7', 'pixel_2_0', 'pixel_6_0']","[-1.4582977690537675, -0.0263889906984631, -0.7336725343701552, -1.3269635924966223, -1.4832019545789719, 1.5832579386127403, 2.775834932719524, -0.0457389353746345, -0.03733266964732845, -0.03963009454234691]","[0.03098499156469013, 0.026032260983184684, 0.02299618381082434, 0.021742601891785684, 0.017241829788632923, 0.016696589330591084, 0.010981469874898448, -0.010683976679503625, 0.009447305695182354, 0.008955885891758908]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
62        0.0  -0.337904  -0.673353  -0.649132   0.265198    0.38058   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
62  -0.407648  -0.122381  -0.055763  -0.311829  ...   1.521661  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
62  -0.026389  -0.301406  -0.502071  -0.464767    0.44793   1.412746   

    pixel_7_6  pixel_7_7  
62   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_2_2', 'pixel_2_4', 'pixel_5_6', 'pixel_3_7', 'pixel_1_0', 'pixel_3_0', 'pixel_2_3', 'pixel_3_5', 'pixel_2_0']","[-1.139994127205153, 0.7328244013472559, 1.1079907666242004, 1.2865760375987298, -0.0457389353746345, -0.05576317482402748, -0.026388990698462983, -1.2080904679781643, -1.289741786333269, -0.03733266964732845]","[0.05436527047748247, -0.013646848840406015, 0.012296824020116675, 0.011493228927394909, -0.01025209583693178, 0.009973396285136143, -0.009953632499415891, 0.009710573973310285, 0.008297606660677942, -0.00787134319957622]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
63        0.0  -0.337904  -1.091416  -0.882274   0.500004  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
63  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
63  -0.026389  -0.301406  -1.086578  -0.464767   0.653379  -1.144934   

    pixel_7_6  pixel_7_7  
63  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_5_4', 'pixel_7_0', 'pixel_1_5', 'pixel_2_3', 'pixel_3_2', 'pixel_1_2', 'pixel_0_2', 'pixel_3_7', 'pixel_2_0']","[1.6176350973459703, 1.3234166863398549, -0.0263889906984631, -1.3612586560607807, 1.2085709653304475, 1.1075952349188443, -0.990587716402106, -1.0914159193535042, -0.0457389353746345, -0.03733266964732845]","[0.032876787682979046, 0.031236676751400693, -0.029422308360001655, 0.027632673380826277, 0.025213478898407717, 0.02101860613307431, 0.019542865319892418, 0.014729732836204823, -0.013392450563588745, 0.007925866342882176]",4
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
64        0.0  -0.337904   0.371806    0.51658  -2.317664  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
64  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.727908   5.096151   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
64  -0.026389  -0.301406    -0.1124   0.894073   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
64   3.531256   8.535772  

[1 rows x 64 columns]","['pixel_1_2', 'pixel_7_0', 'pixel_2_3', 'pixel_3_3', 'pixel_5_0', 'pixel_5_4', 'pixel_2_2', 'pixel_7_5', 'pixel_6_0', 'pixel_2_0']","[-1.54040407347813, -0.0263889906984631, 1.3811896391382057, 1.2209341659449149, -0.05806465198722751, 0.8447080662013153, -1.3878038881026658, 1.5832579386127403, -0.03963009454234691, -0.03733266964732845]","[0.03312625139926978, 0.023324304703140827, 0.021026076531081704, 0.013420634264904608, -0.010945383758682812, 0.010708744348720926, 0.010367525558531822, 0.009324497447302177, 0.008825778333968052, 0.004572443204428815]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
65        0.0   1.824985   1.207933   0.283438  -0.204413  -0.678265   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
65  -0.407648  -0.122381  -0.055763   1.573576  ...   1.315414  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
65  -0.026389   0.732295   1.835955   0.894073   0.858829   1.242234   

    pixel_7_6  pixel_7_7  
65   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_5_4', 'pixel_5_2', 'pixel_4_1', 'pixel_7_0', 'pixel_1_0', 'pixel_3_6', 'pixel_3_0', 'pixel_6_0', 'pixel_2_5', 'pixel_2_0']","[-1.2296959543990227, -1.061264415226529, -0.6762261434446151, -0.0263889906984631, -0.05576317482402748, 0.7190813710630803, -0.026388990698462983, -0.03963009454234691, 0.831541695293106, -0.03733266964732845]","[0.03521537989626158, 0.031537107354400365, 0.0307074940759531, 0.02327422551967799, -0.018961772480777857, 0.018619287150524657, 0.01743765264142029, -0.017430644673322112, 0.01413751135052537, 0.010250666201768179]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
66        0.0  -0.337904  -0.255289   0.050295   0.969615   1.792374   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
66   0.802037  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
66  -0.026389  -0.301406  -0.502071   -0.01182    0.24248   0.389674   

    pixel_7_6  pixel_7_7  
66  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_5_5', 'pixel_3_7', 'pixel_6_3', 'pixel_3_3', 'pixel_6_0', 'pixel_5_0', 'pixel_2_2', 'pixel_4_1', 'pixel_3_0']","[-1.4610783217942955, -1.4582977690537675, -0.0457389353746345, 1.2227611302640529, -1.4968234430593916, -0.03963009454234691, -0.05806465198722751, -1.7412419363443192, -0.6762261434446151, -0.026388990698462983]","[0.05606982330374599, 0.030309817760968246, 0.028612535109119604, 0.028249717235221388, 0.023921367059942286, -0.018273475160792474, -0.015704420366229346, 0.01523240930234754, 0.01427208611241161, -0.009431288255479132]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
67        0.0  -0.337904  -0.882384  -0.182847   0.500004   0.027632   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
67  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.315414  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
67  -0.026389  -0.301406  -1.086578   -0.01182    0.24248   0.389674   

    pixel_7_6  pixel_7_7  
67  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_3_0', 'pixel_5_2', 'pixel_5_6', 'pixel_1_2', 'pixel_5_4', 'pixel_4_2', 'pixel_0_2', 'pixel_6_6', 'pixel_5_0']","[1.3309024422471472, -0.026388990698462983, 1.2322541801422127, 2.2114433542717538, -1.1738598354274472, -1.2296959543990227, 1.3273404903770434, -0.8823842418763637, 1.3154143864478696, -0.05806465198722751]","[0.036764031011004665, -0.029671047652803723, 0.024081987075993343, 0.01803288123126027, 0.01725761834958078, 0.01588849360905992, 0.015615450016204865, 0.014103213087657294, 0.011019931196774567, 0.007914304405953925]",6
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
68        0.0  -0.337904  -0.464321   0.050295  -1.613247  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
68  -0.407648  -0.122381  -0.055763  -0.311829  ...  -0.334559  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
68  -0.026389  -0.301406  -0.696907   0.214653    0.44793    0.04865   

    pixel_7_6  pixel_7_7  
68  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_2_0', 'pixel_7_0', 'pixel_5_3', 'pixel_4_1', 'pixel_3_0', 'pixel_6_0', 'pixel_3_5', 'pixel_1_0', 'pixel_3_7']","[-0.9083631755352793, -0.03733266964732845, -0.0263889906984631, -0.9663265157037242, -0.6762261434446151, -0.026388990698462983, -0.03963009454234691, 1.4534351934423573, -0.05576317482402748, -0.0457389353746345]","[0.04472115556919394, 0.036223835441877086, -0.03225870633927531, 0.0318995769290369, 0.02989124383177644, -0.027292929932876357, 0.02722690650629577, 0.02342154359064244, 0.02098781364796606, 0.007165226220065717]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
69        0.0  -0.337904  -0.255289   0.982865   0.969615    0.38058   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
69  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
69  -0.026389  -0.301406   0.082436   -0.01182    0.03703   -0.80391   

    pixel_7_6  pixel_7_7  
69  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_2', 'pixel_2_4', 'pixel_2_3', 'pixel_5_4', 'pixel_6_3', 'pixel_3_3', 'pixel_1_4', 'pixel_3_7', 'pixel_2_2', 'pixel_3_0']","[-0.8073155973767646, 1.4299365216821271, 1.5538083129459637, 1.3234166863398549, 1.2227611302640529, 1.2209341659449149, 1.1708539528112176, -0.0457389353746345, -1.034365839861012, -0.026388990698462983]","[0.033238255928151335, 0.02266781021755795, 0.021206753513219333, 0.02010175970066973, 0.015843522036946528, 0.015622268557727062, 0.012272705664275357, -0.011011520704794902, 0.010082869815069983, -0.0038523998717081625]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
70        0.0  -0.337904   1.625996   0.982865  -0.674024  -0.325317   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
70  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
70  -0.026389  -0.301406   1.056613   0.894073   0.858829  -0.633398   

    pixel_7_6  pixel_7_7  
70  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_4_1', 'pixel_3_4', 'pixel_3_3', 'pixel_1_0', 'pixel_4_3', 'pixel_5_2', 'pixel_7_4', 'pixel_3_6', 'pixel_5_3']","[-0.03733266964732845, -0.6762261434446151, 0.6618060704204977, 1.2209341659449149, -0.05576317482402748, 1.1117819283740598, 1.0793529404509632, 0.8588294414715616, -0.6355593345185223, 0.42895101333459956]","[0.04148488021890295, 0.033157216929451554, 0.02358811829064801, 0.022736776987492168, 0.019246703936754074, 0.018146727097797334, 0.01777492693414656, 0.015531434962766898, 0.01504742168082959, 0.014584399242889541]",8
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
71        0.0  -0.337904  -0.464321   0.050295   0.969615   1.439425   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
71  -0.407648  -0.122381  -0.055763    0.31664  ...   0.284181  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
71  -0.026389  -0.301406  -0.502071   0.894073   0.858829   0.389674   

    pixel_7_6  pixel_7_7  
71  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_0', 'pixel_5_3', 'pixel_2_4', 'pixel_5_6', 'pixel_3_7', 'pixel_6_0', 'pixel_7_0', 'pixel_2_3', 'pixel_2_2']","[-1.4610783217942955, -0.026388990698462983, -0.8112956791439104, 1.2689636441531635, 1.055359208430474, -0.0457389353746345, -0.03963009454234691, -0.0263889906984631, -1.0354717941704064, 0.37938635310560226]","[0.05159635278549946, -0.026258543988967775, 0.02281355228499877, 0.016345392762829657, 0.012720647478122928, -0.012034978170691678, 0.01158535031386877, -0.010266055407490156, 0.010151245478132611, -0.008659236220166452]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
72        0.0   5.069318   2.044059   0.050295   0.030392   1.086477   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
72   0.802037  -0.122381  -0.055763   2.516279  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
72  -0.026389   3.833398   1.835955   -0.01182   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
72  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_3_2', 'pixel_0_2', 'pixel_5_0', 'pixel_2_4', 'pixel_1_0', 'pixel_7_2', 'pixel_7_0', 'pixel_4_1', 'pixel_6_0']","[-0.026388990698462983, 0.9470531376242731, 2.044059242803604, -0.05806465198722751, -1.1456295187812857, -0.05576317482402748, 1.8359554802872748, -0.0263889906984631, -0.6762261434446151, -0.03963009454234691]","[0.020178724946688268, 0.019510918503881643, 0.01773190850944896, -0.014848378997514504, 0.014120544491868421, -0.013855406952916233, 0.012704220144273097, -0.012541328863432961, -0.01208827129547476, 0.009308074752976079]",5
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
73        0.0  -0.337904  -1.091416  -2.514271   0.500004   1.262951   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
73  -0.105227  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
73  -0.026389  -0.301406  -1.086578  -2.276553    0.24248   1.412746   

    pixel_7_6  pixel_7_7  
73   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_1_2', 'pixel_2_4', 'pixel_2_3', 'pixel_5_4', 'pixel_3_3', 'pixel_3_7', 'pixel_1_4', 'pixel_7_5', 'pixel_3_0', 'pixel_7_0']","[-1.9069483115288126, 1.4299365216821271, 1.3811896391382057, 1.3234166863398549, 1.2209341659449149, -0.0457389353746345, 1.1708539528112176, 1.4127459354810226, -0.026388990698462983, -0.0263889906984631]","[0.0333154046928346, 0.023794570665772053, 0.02132339546385295, 0.019398775591960345, 0.017370313628880307, 0.0112281972415307, 0.011064792118747255, 0.008958934251416195, 0.007001728551398623, -0.006874080295917083]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
74        0.0   2.906429   2.044059   0.982865  -1.378441  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
74  -0.407648  -0.122381  -0.055763   2.830513  ...   1.521661  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
74  -0.026389   3.833398   2.030791   0.441126    0.03703   0.219162   

    pixel_7_6  pixel_7_7  
74   0.257765  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_7_0', 'pixel_6_3', 'pixel_3_3', 'pixel_2_2', 'pixel_4_1', 'pixel_4_5', 'pixel_7_7', 'pixel_7_2', 'pixel_7_6']","[-1.4610783217942955, -0.0263889906984631, 1.2227611302640529, -1.4968234430593916, -1.3878038881026658, -0.6762261434446151, -1.3136830482932818, -0.18695902517032026, 2.030791018665003, 0.25776486244747304]","[0.059093789298302786, 0.029252487280863382, 0.0286449675153975, 0.023734079359389725, 0.015757932128158573, 0.015271423911110648, 0.013912504102527137, -0.013728545131530653, 0.011497032330093209, 0.008315028905082098]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
75        0.0  -0.337904  -0.673353   0.982865  -0.439219  -0.854739   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
75  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
75  -0.026389  -0.301406  -0.502071   0.214653   0.653379   0.560186   

    pixel_7_6  pixel_7_7  
75  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_4_1', 'pixel_3_4', 'pixel_3_3', 'pixel_2_2', 'pixel_3_2', 'pixel_5_2', 'pixel_4_4', 'pixel_4_3', 'pixel_3_0']","[-0.03733266964732845, -0.6762261434446151, 0.6618060704204977, 1.2209341659449149, -1.211084863981839, -1.139994127205153, 0.9264517007597138, 0.9574542311900363, 0.9514255466543443, -0.026388990698462983]","[-0.04143012731982914, 0.028110042322871412, 0.02560112052659521, 0.02148710350450624, -0.019838904831018266, -0.01967776470444715, 0.018473895278641083, 0.017220497995674097, 0.015572497922337615, -0.0015474131539142935]",8
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
76        0.0   1.824985   2.044059   0.982865   0.734809  -0.678265   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
76  -0.407648  -0.122381  -0.055763    1.88781  ...  -0.334559  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
76  -0.026389   1.765996   1.835955   0.894073   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
76   2.775835  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_5_5', 'pixel_4_2', 'pixel_7_0', 'pixel_7_5', 'pixel_2_2', 'pixel_4_5', 'pixel_3_0', 'pixel_3_7', 'pixel_4_1']","[-1.4610783217942955, -1.4582977690537675, 0.05902478284030572, -0.0263889906984631, 1.5832579386127403, -0.8576468157401853, -1.4832019545789719, -0.026388990698462983, -0.0457389353746345, -0.6762261434446151]","[0.05843707339483435, 0.033543918900704676, 0.02417515197851876, 0.02279834767724522, 0.020160090719198442, 0.016728664892918126, 0.016479229115927474, -0.01624649319375498, 0.015988298180739307, 0.013704649638649268]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
77        0.0  -0.337904  -0.673353   0.283438  -0.204413  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
77  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935   0.861269   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
77  -0.026389  -0.301406  -0.891742     0.6676   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
77   3.531256   3.883649  

[1 rows x 64 columns]","['pixel_5_5', 'pixel_3_7', 'pixel_5_0', 'pixel_3_0', 'pixel_7_5', 'pixel_2_0', 'pixel_4_1', 'pixel_5_3', 'pixel_7_7', 'pixel_7_0']","[-1.4582977690537675, -0.0457389353746345, -0.05806465198722751, -0.026388990698462983, 1.5832579386127403, -0.03733266964732845, -0.6762261434446151, -0.0361414963448417, 3.8836488410380166, -0.0263889906984631]","[0.035446101848588665, 0.022739544012400567, -0.019597514554734435, 0.01827299807101372, 0.01769902482320769, 0.016928110697241955, 0.01379611016888249, -0.01208400934492978, 0.010616619496942922, -0.006056868364772818]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
78        0.0  -0.337904   0.162774   0.050295   0.500004  -0.325317   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
78  -0.407648  -0.122381  -0.055763   0.002405  ...  -0.128312  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
78  -0.026389  -0.301406   0.277271   0.214653    0.03703  -0.462886   

    pixel_7_6  pixel_7_7  
78  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_4', 'pixel_4_1', 'pixel_5_2', 'pixel_3_5', 'pixel_3_7', 'pixel_3_0', 'pixel_3_6', 'pixel_2_0', 'pixel_2_5', 'pixel_7_0']","[-1.2296959543990227, -0.6762261434446151, -1.061264415226529, 1.110538070970404, -0.0457389353746345, -0.026388990698462983, 0.9900095121794009, -0.03733266964732845, 1.314860590858507, -0.0263889906984631]","[0.03564196973443584, 0.03162936078630387, 0.03014981737428337, 0.024936302676185355, 0.020296790794453155, 0.019570751989016772, 0.019285276276677796, -0.016962685081278815, 0.0166012795260508, 0.009528785600204773]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
79        0.0  -0.337904   0.789869   0.050295   0.734809     1.6159   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
79   0.197195  -0.122381  -0.055763  -0.311829  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
79  -0.026389  -0.301406   1.056613   -0.69124   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
79  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_6_5', 'pixel_7_4', 'pixel_3_2', 'pixel_2_3', 'pixel_0_5', 'pixel_5_3', 'pixel_4_4', 'pixel_5_4', 'pixel_5_5', 'pixel_1_0']","[-1.4595926520598348, -2.428369912334688, -1.139994127205153, -1.2080904679781643, 1.6158995920084547, 1.359136032693482, 0.9574542311900363, 0.3659994460627758, -1.281605197879209, -0.05576317482402748]","[0.05116225023715946, 0.0410987559678387, 0.03337836020357602, 0.01785165895576725, 0.011964224930855482, 0.010393951451217817, 0.00995708143187377, 0.009886196505053837, 0.009555875075803329, -0.006418351001180137]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
80        0.0  -0.337904   0.998901   0.283438  -2.317664  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
80  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.521661  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
80  -0.026389  -0.301406   0.472107   0.441126   -0.78477   0.730698   

    pixel_7_6  pixel_7_7  
80   3.027642   0.394556  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_5_5', 'pixel_6_3', 'pixel_3_3', 'pixel_3_7', 'pixel_4_5', 'pixel_4_1', 'pixel_2_0', 'pixel_7_4', 'pixel_7_0']","[-1.4610783217942955, -1.4582977690537675, 1.2227611302640529, -1.1571037419338532, -0.0457389353746345, -1.3136830482932818, -0.6762261434446151, -0.03733266964732845, -0.7847702354315632, -0.0263889906984631]","[0.06057631978912725, 0.029799000464421216, 0.02749109321099672, 0.0222652429405865, -0.022190445905947657, 0.017334575568985326, 0.015680563822428308, -0.01285064393950918, -0.009299437138691233, -0.0013309956507051926]",2
