instance,features,values,scores,target_label
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
52        0.0  -0.337904  -0.255289   0.749722   0.500004   1.086477   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
52   2.918986  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
52  -0.026389  -0.301406    -0.1124     0.6676   -2.01747  -1.144934   

    pixel_7_6  pixel_7_7  
52  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_4', 'pixel_3_0', 'pixel_3_7', 'pixel_7_0', 'pixel_6_5', 'pixel_5_0', 'pixel_6_0', 'pixel_3_3', 'pixel_2_7', 'pixel_3_2']","[-2.017469993108907, -0.026388990698462983, -0.0457389353746345, -0.0263889906984631, -1.2936694940019293, -0.05806465198722751, -0.03963009454234691, -1.3269635924966223, -0.11565628382525205, -0.3372836407322968]","[0.18223863303221663, 0.08952385862554307, 0.08241626100516353, 0.08159693279914641, 0.0700998459722408, 0.06072168760367293, 0.06065100304906271, 0.05913868702570296, 0.049984530237918996, -0.04638784329374742]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
53        0.0  -0.337904   0.371806    0.51658  -0.439219   0.204106   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
53  -0.407648  -0.122381  -0.055763   0.945108  ...   1.109168  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
53  -0.026389  -0.301406   0.666942   0.214653    0.24248   0.389674   

    pixel_7_6  pixel_7_7  
53  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_6', 'pixel_3_2', 'pixel_6_0', 'pixel_7_0', 'pixel_3_0', 'pixel_4_1', 'pixel_5_0', 'pixel_5_7', 'pixel_0_7', 'pixel_7_4']","[1.416191803042592, 0.7865110403297019, -0.03963009454234691, -0.0263889906984631, -0.026388990698462983, -0.6762261434446151, -0.05806465198722751, -0.0961539066298463, -0.12238102150342442, 0.24247956263288978]","[0.1606875017168259, 0.13390500319238235, -0.1285300441611197, -0.12273465289037046, 0.08382220474871462, 0.07872126520241846, -0.05955465855331699, 0.059516147569346076, -0.048109680985111945, 0.043030402913471474]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
54        0.0  -0.337904  -0.464321   0.050295  -0.674024  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
54  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.334559  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
54  -0.026389  -0.301406   0.082436   0.894073   0.653379  -0.292374   

    pixel_7_6  pixel_7_7  
54  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_3_2', 'pixel_2_2', 'pixel_2_0', 'pixel_3_3', 'pixel_5_0', 'pixel_6_0', 'pixel_0_7', 'pixel_7_5', 'pixel_5_7']","[-0.0263889906984631, -0.17674154343772552, 0.9095434254680826, -0.03733266964732845, -1.4968234430593916, -0.05806465198722751, -0.03963009454234691, -0.12238102150342442, -0.29237409583615315, -0.0961539066298463]","[-0.20740510070484297, 0.14434381260791296, 0.11659911836565708, 0.10805465609384254, 0.083465935759582, -0.07510167527738787, 0.06952242080132057, -0.057670441608960704, -0.044961979961096, 0.032160295540785235]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
55        0.0  -0.337904   0.162774   0.749722   0.265198  -0.678265   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
55  -0.407648  -0.122381  -0.055763  -0.311829  ...  -0.334559  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
55  -0.026389  -0.301406  -0.307235   -0.01182    0.44793  -0.292374   

    pixel_7_6  pixel_7_7  
55  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_5_7', 'pixel_5_0', 'pixel_3_2', 'pixel_1_0', 'pixel_2_0', 'pixel_3_0', 'pixel_2_7', 'pixel_3_7', 'pixel_6_0']","[-1.4461562827807497, -0.0961539066298463, -0.05806465198722751, 0.4654268457405594, -0.05576317482402748, -0.03733266964732845, -0.026388990698462983, -0.11565628382525205, -0.0457389353746345, -0.03963009454234691]","[0.1385695706673234, -0.05717922514233878, 0.05449087598264609, 0.05359920106669457, 0.048448096524810386, 0.046563105473822405, 0.04162546577602694, -0.027685421730209818, 0.024600637024187234, -0.016831035342999894]",0
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
56        0.0  -0.337904  -0.255289   0.050295   0.969615   1.792374   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
56   2.918986    1.82084  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
56  -0.026389  -0.301406   0.277271   0.441126    0.24248  -0.974422   

    pixel_7_6  pixel_7_7  
56  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_3_2', 'pixel_2_0', 'pixel_4_1', 'pixel_0_5', 'pixel_4_6', 'pixel_2_5', 'pixel_6_0', 'pixel_2_4', 'pixel_4_5']","[-0.026388990698462983, 1.1075952349188443, -0.03733266964732845, 1.3309024422471472, 1.7923738064571664, 0.8533965538799249, 0.026010202684104144, -0.03963009454234691, 1.4299365216821271, 1.229100545992071]","[-0.40284683144106875, 0.13461403216684656, 0.11688113911065519, -0.09129192812757517, 0.05489907811359796, 0.05455801678626531, -0.0533957725860234, -0.0467133650110627, 0.0391545209123833, 0.034618365011891986]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
57        0.0  -0.337904  -0.882384   0.749722   0.500004  -0.854739   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
57  -0.407648  -0.122381  -0.055763   0.002405  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
57  -0.026389  -0.301406  -0.696907   0.894073   -0.16842  -1.144934   

    pixel_7_6  pixel_7_7  
57  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_3_3', 'pixel_3_2', 'pixel_2_0', 'pixel_5_3', 'pixel_2_4', 'pixel_3_0', 'pixel_7_0', 'pixel_6_0', 'pixel_0_7']","[-0.0457389353746345, 1.2209341659449149, 1.1075952349188443, -0.03733266964732845, 1.359136032693482, 1.4299365216821271, -0.026388990698462983, -0.0263889906984631, -0.03963009454234691, -0.12238102150342442]","[-0.10517919521812173, 0.08638590522585567, -0.07477067605023227, -0.06516359998399497, 0.04517642050939495, 0.04328638904847387, 0.03819492444610982, 0.03746463548822361, 0.036997635628331804, 0.03464762775780483]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
58        0.0  -0.337904  -0.673353   0.283438   0.265198  -0.854739   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
58  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.934154  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
58  -0.026389  -0.301406  -0.502071  -0.238293   0.858829   1.412746   

    pixel_7_6  pixel_7_7  
58   0.509572  -0.186959  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_2_2', 'pixel_3_2', 'pixel_2_0', 'pixel_3_3', 'pixel_1_0', 'pixel_7_0', 'pixel_4_1', 'pixel_6_0', 'pixel_5_7']","[-0.0457389353746345, 0.556105377226429, 0.9470531376242731, -0.03733266964732845, -1.1571037419338532, -0.05576317482402748, -0.0263889906984631, -0.6762261434446151, -0.03963009454234691, -0.0961539066298463]","[-0.1409657488415698, -0.11795522656492366, -0.10541466436690865, 0.10512375361066154, 0.08259626863449071, -0.08186809120958383, 0.07373645169264569, -0.06841404227715638, 0.05675687049230004, -0.052494871590769966]",6
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
59        0.0    0.74354   0.998901   0.982865   0.969615   0.910003   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
59  -0.407648  -0.122381  -0.055763   0.945108  ...   0.077935  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
59  -0.026389   0.732295   1.835955   0.441126   -0.16842  -0.462886   

    pixel_7_6  pixel_7_7  
59  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_7_0', 'pixel_3_7', 'pixel_2_2', 'pixel_6_0', 'pixel_3_0', 'pixel_3_3', 'pixel_5_0', 'pixel_2_0', 'pixel_7_5']","[-1.4610783217942955, -0.0263889906984631, -0.0457389353746345, -1.7412419363443192, -0.03963009454234691, -0.026388990698462983, -0.47766433968277666, -0.05806465198722751, -0.03733266964732845, -0.46288609896787075]","[0.18152570307939694, 0.13248291303694076, 0.1200082790082607, -0.10117744054350755, -0.08677367208772681, 0.06863405378826447, 0.06827165806779036, -0.06090935756965916, 0.05457624054861146, -0.052269220484316516]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
60        0.0  -0.337904  -0.464321  -0.182847  -1.378441  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
60  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.540805  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
60  -0.026389  -0.301406    -0.1124   0.214653    0.44793  -0.292374   

    pixel_7_6  pixel_7_7  
60  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_6_0', 'pixel_3_2', 'pixel_3_7', 'pixel_7_7', 'pixel_5_5', 'pixel_4_6', 'pixel_1_7', 'pixel_5_7', 'pixel_2_0']","[-1.2840053325345, -0.03963009454234691, 0.4654268457405594, -0.0457389353746345, -0.18695902517032026, 1.1920907985646103, 1.416191803042592, -0.12605859208882483, -0.0961539066298463, -0.03733266964732845]","[0.12494611232853184, 0.058211308268895166, 0.04980604800695973, 0.045288366964670854, -0.0336189605907751, 0.027376549724767284, -0.026094450922380743, 0.024722949217898086, -0.021752636639680644, 0.018660638594946197]",0
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
61        0.0  -0.337904  -0.673353    0.51658   -0.90883  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
61  -0.407648  -0.122381  -0.055763    0.31664  ...   0.696674    2.97871   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
61  -0.026389  -0.301406  -0.891742   0.441126   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
61   2.775835   4.465164  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_7_0', 'pixel_2_0', 'pixel_3_3', 'pixel_5_0', 'pixel_3_2', 'pixel_3_0', 'pixel_5_4', 'pixel_1_0', 'pixel_2_4']","[-0.0457389353746345, -0.0263889906984631, -0.03733266964732845, -1.3269635924966223, -0.05806465198722751, -0.17674154343772552, -0.026388990698462983, -0.11270917407576378, -0.05576317482402748, 1.2689636441531635]","[0.08156455802971889, -0.0759561624756929, 0.07256139783492312, -0.07251632164834608, -0.06798873769826999, 0.058940189902081136, 0.041629300338643024, 0.04154815001725695, -0.04005320288482691, 0.0328345501526602]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
62        0.0  -0.337904  -0.673353  -0.649132   0.265198    0.38058   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
62  -0.407648  -0.122381  -0.055763  -0.311829  ...   1.521661  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
62  -0.026389  -0.301406  -0.502071  -0.464767    0.44793   1.412746   

    pixel_7_6  pixel_7_7  
62   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_3_2', 'pixel_3_7', 'pixel_4_1', 'pixel_2_5', 'pixel_4_6', 'pixel_7_0', 'pixel_2_0', 'pixel_5_2', 'pixel_7_4']","[-0.026388990698462983, -1.139994127205153, -0.0457389353746345, -0.6762261434446151, -0.2962023943594966, -0.27219394444540973, -0.0263889906984631, -0.03733266964732845, -1.061264415226529, 0.44792952224578036]","[-0.19016197293885853, -0.13452453376785095, 0.1075635128999967, 0.07554522100457149, -0.06028301315682404, 0.056422541746782844, 0.050819507283782574, -0.04984646079576718, 0.043219974431484766, 0.03212981830222015]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
63        0.0  -0.337904  -1.091416  -0.882274   0.500004  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
63  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
63  -0.026389  -0.301406  -1.086578  -0.464767   0.653379  -1.144934   

    pixel_7_6  pixel_7_7  
63  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_3_2', 'pixel_3_0', 'pixel_6_0', 'pixel_2_5', 'pixel_1_0', 'pixel_3_7', 'pixel_5_0', 'pixel_0_5', 'pixel_2_1']","[1.6176350973459703, 1.1075952349188443, -0.026388990698462983, -0.03963009454234691, -0.2962023943594966, -0.05576317482402748, -0.0457389353746345, -0.05806465198722751, -1.0312136247222219, -0.44278450784640394]","[0.24409723453587814, 0.10074967836451332, 0.058803245890740194, -0.04581554375619096, 0.041967987926758536, 0.03540013767341399, -0.03195867553436187, 0.028314816881374202, 0.02746771763401182, -0.026119500181028633]",4
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
64        0.0  -0.337904   0.371806    0.51658  -2.317664  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
64  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.727908   5.096151   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
64  -0.026389  -0.301406    -0.1124   0.894073   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
64   3.531256   8.535772  

[1 rows x 64 columns]","['pixel_2_2', 'pixel_3_2', 'pixel_2_0', 'pixel_3_7', 'pixel_3_0', 'pixel_3_3', 'pixel_4_1', 'pixel_6_5', 'pixel_1_5', 'pixel_6_0']","[-1.3878038881026658, -1.139994127205153, -0.03733266964732845, -0.0457389353746345, -0.026388990698462983, 1.2209341659449149, -0.6762261434446151, 1.195177876866652, -1.3612586560607807, -0.03963009454234691]","[0.13663759400443615, 0.09474525911631493, 0.08902469117899692, 0.08098892036855075, 0.07236466939492928, -0.06568384550776293, -0.046548506431778026, 0.03649147793588481, -0.028758584705453224, 0.026730638174198434]",6
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
65        0.0   1.824985   1.207933   0.283438  -0.204413  -0.678265   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
65  -0.407648  -0.122381  -0.055763   1.573576  ...   1.315414  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
65  -0.026389   0.732295   1.835955   0.894073   0.858829   1.242234   

    pixel_7_6  pixel_7_7  
65   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_4_6', 'pixel_3_2', 'pixel_1_0', 'pixel_3_0', 'pixel_4_1', 'pixel_5_0', 'pixel_5_7', 'pixel_0_7', 'pixel_6_2']","[-0.03733266964732845, 1.416191803042592, -0.9794520299105817, -0.05576317482402748, -0.026388990698462983, -0.6762261434446151, -0.05806465198722751, -0.0961539066298463, -0.12238102150342442, -0.9824510438730701]","[-0.2163846286365307, 0.16477815805044474, -0.1226202921459376, 0.07575746420692428, 0.07208233920693745, 0.07203889083445321, 0.06080594014545005, 0.05188219585059085, -0.04850604236565159, 0.03341079609618606]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
66        0.0  -0.337904  -0.255289   0.050295   0.969615   1.792374   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
66   0.802037  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
66  -0.026389  -0.301406  -0.502071   -0.01182    0.24248   0.389674   

    pixel_7_6  pixel_7_7  
66  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_3', 'pixel_7_0', 'pixel_1_0', 'pixel_2_7', 'pixel_6_0', 'pixel_5_4', 'pixel_2_0', 'pixel_3_0', 'pixel_5_7']","[-1.4610783217942955, -1.4968234430593916, -0.0263889906984631, -0.05576317482402748, -0.11565628382525205, -0.03963009454234691, 0.046860365970416075, -0.03733266964732845, -0.026388990698462983, -0.0961539066298463]","[0.09707612985923394, -0.08899890972532384, 0.08672711053536504, -0.07375306904467613, -0.05657441721287938, -0.05041885006903856, 0.03900375189655527, -0.0382865736922343, 0.03676106295261406, -0.026437424185252956]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
67        0.0  -0.337904  -0.882384  -0.182847   0.500004   0.027632   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
67  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.315414  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
67  -0.026389  -0.301406  -1.086578   -0.01182    0.24248   0.389674   

    pixel_7_6  pixel_7_7  
67  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_5_0', 'pixel_2_2', 'pixel_4_1', 'pixel_3_2', 'pixel_3_7', 'pixel_5_7', 'pixel_6_0', 'pixel_3_3', 'pixel_1_0']","[-0.026388990698462983, -0.05806465198722751, 0.37938635310560226, 1.3309024422471472, 1.1075952349188443, -0.0457389353746345, -0.0961539066298463, -0.03963009454234691, 1.2209341659449149, -0.05576317482402748]","[0.11447408638273293, -0.11110973600760818, 0.09882184561611225, 0.09527173580595692, -0.09519913980618264, 0.09354941497352824, 0.07368541406191305, 0.06571300257892605, -0.0588807781595557, 0.04225746419966192]",6
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
68        0.0  -0.337904  -0.464321   0.050295  -1.613247  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
68  -0.407648  -0.122381  -0.055763  -0.311829  ...  -0.334559  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
68  -0.026389  -0.301406  -0.696907   0.214653    0.44793    0.04865   

    pixel_7_6  pixel_7_7  
68  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_4_6', 'pixel_3_0', 'pixel_3_7', 'pixel_7_0', 'pixel_2_0', 'pixel_4_1', 'pixel_5_6', 'pixel_1_0', 'pixel_5_0']","[1.1075952349188443, -0.834989193608077, -0.026388990698462983, -0.0457389353746345, -0.0263889906984631, -0.03733266964732845, -0.6762261434446151, -0.5631585957473181, -0.05576317482402748, -0.05806465198722751]","[0.1445002300702677, -0.1336110158979677, -0.0995728690178077, 0.09897300385883699, 0.07571071017974275, 0.06944602697919837, 0.06052487016302577, 0.04448524610814371, 0.03963313511840376, 0.024924739034962097]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
69        0.0  -0.337904  -0.255289   0.982865   0.969615    0.38058   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
69  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
69  -0.026389  -0.301406   0.082436   -0.01182    0.03703   -0.80391   

    pixel_7_6  pixel_7_7  
69  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_5_4', 'pixel_3_3', 'pixel_2_0', 'pixel_3_7', 'pixel_5_7', 'pixel_4_4', 'pixel_3_0', 'pixel_6_0', 'pixel_3_2']","[-0.0263889906984631, 1.3234166863398549, 1.2209341659449149, -0.03733266964732845, -0.0457389353746345, -0.0961539066298463, 0.9574542311900363, -0.026388990698462983, -0.03963009454234691, -0.9794520299105817]","[-0.3717274575968714, 0.059816360955521584, 0.05706603718127192, 0.051740064568842274, 0.04908485297275392, -0.048543584863069325, 0.042636769848813795, 0.042378476526788944, 0.033559410356200935, 0.03247788800340945]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
70        0.0  -0.337904   1.625996   0.982865  -0.674024  -0.325317   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
70  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
70  -0.026389  -0.301406   1.056613   0.894073   0.858829  -0.633398   

    pixel_7_6  pixel_7_7  
70  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_7_0', 'pixel_4_1', 'pixel_4_6', 'pixel_2_0', 'pixel_6_0', 'pixel_3_3', 'pixel_3_4', 'pixel_1_0', 'pixel_3_2']","[-0.0457389353746345, -0.0263889906984631, -0.6762261434446151, -0.834989193608077, -0.03733266964732845, -0.03963009454234691, 1.2209341659449149, 0.6618060704204977, -0.05576317482402748, -0.6583678353214393]","[-0.16315337262292293, 0.16276732749634304, 0.10314730057505762, 0.09998250096130097, -0.09345978941292153, -0.09029857256532947, 0.08909021047571052, 0.07968559266496394, -0.05284257861804824, -0.04953088143928095]",8
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
71        0.0  -0.337904  -0.464321   0.050295   0.969615   1.439425   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
71  -0.407648  -0.122381  -0.055763    0.31664  ...   0.284181  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
71  -0.026389  -0.301406  -0.502071   0.894073   0.858829   0.389674   

    pixel_7_6  pixel_7_7  
71  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_7', 'pixel_3_0', 'pixel_6_0', 'pixel_2_2', 'pixel_7_0', 'pixel_5_0', 'pixel_2_0', 'pixel_3_3', 'pixel_1_0']","[-1.4610783217942955, -0.0457389353746345, -0.026388990698462983, -0.03963009454234691, 0.37938635310560226, -0.0263889906984631, -0.05806465198722751, -0.03733266964732845, 0.03191521200553078, -0.05576317482402748]","[0.20942791750637882, -0.11760089548741864, 0.11434716249090353, -0.1070484163358442, -0.09781499532145448, 0.08918801526077566, 0.06863962746258225, -0.05848159578397661, 0.05783196530860044, 0.053376273253187376]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
72        0.0   5.069318   2.044059   0.050295   0.030392   1.086477   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
72   0.802037  -0.122381  -0.055763   2.516279  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
72  -0.026389   3.833398   1.835955   -0.01182   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
72  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_4_4', 'pixel_5_0', 'pixel_0_7', 'pixel_6_0', 'pixel_5_2', 'pixel_1_0', 'pixel_5_3', 'pixel_3_7', 'pixel_7_0', 'pixel_3_0']","[-1.222195109884917, -0.05806465198722751, -0.12238102150342442, -0.03963009454234691, -1.061264415226529, -0.05576317482402748, 1.2041051961336684, -0.0457389353746345, -0.0263889906984631, -0.026388990698462983]","[0.03979309982983145, 0.01884800812568858, 0.01844378233590037, 0.016114070609230743, 0.015876746674719583, 0.015331351436102307, -0.011773920704449013, 0.010458661624773154, 0.006860359887362202, 0.0067393846673780835]",5
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
73        0.0  -0.337904  -1.091416  -2.514271   0.500004   1.262951   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
73  -0.105227  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
73  -0.026389  -0.301406  -1.086578  -2.276553    0.24248   1.412746   

    pixel_7_6  pixel_7_7  
73   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_6_0', 'pixel_5_4', 'pixel_3_7', 'pixel_2_0', 'pixel_1_0', 'pixel_3_0', 'pixel_3_3', 'pixel_3_2', 'pixel_2_3']","[-0.0263889906984631, -0.03963009454234691, 1.3234166863398549, -0.0457389353746345, -0.03733266964732845, -0.05576317482402748, -0.026388990698462983, 1.2209341659449149, 0.9470531376242731, 1.3811896391382057]","[-0.36198460447513137, -0.09368008212864448, 0.05892446400190224, 0.052968851934568385, 0.052651466390848646, 0.04734841277406463, 0.040563314669022514, 0.040269053958589034, -0.037083414086677174, 0.025272049418004067]",1
