instance,features,values,scores,target_label
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
60        0.0  -0.337904  -0.464321  -0.182847  -1.378441  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
60  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.540805  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
60  -0.026389  -0.301406    -0.1124   0.214653    0.44793  -0.292374   

    pixel_7_6  pixel_7_7  
60  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_4', 'pixel_4_4', 'pixel_5_0', 'pixel_4_3', 'pixel_1_0', 'pixel_5_4', 'pixel_7_7', 'pixel_3_7', 'pixel_1_3', 'pixel_3_3']","[-1.2840053325345, -1.725191111671445, -0.05806465198722751, -1.4539201791413852, -0.05576317482402748, -1.0701264143528428, -0.18695902517032026, -0.0457389353746345, 0.4919733826512869, -1.4968234430593916]","[0.11297936900024458, 0.10889705982097506, 0.06828371799451462, 0.056170436713164115, 0.044803205698011835, 0.04163783929819439, 0.036903820439069555, 0.03538921694400299, 0.030866086163163733, 0.03078211150705537]",0
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
61        0.0  -0.337904  -0.673353    0.51658   -0.90883  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
61  -0.407648  -0.122381  -0.055763    0.31664  ...   0.696674    2.97871   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
61  -0.026389  -0.301406  -0.891742   0.441126   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
61   2.775835   4.465164  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_5_5', 'pixel_3_0', 'pixel_4_5', 'pixel_1_0', 'pixel_5_7', 'pixel_7_7', 'pixel_5_0', 'pixel_7_0', 'pixel_7_5']","[-1.3269635924966223, -1.4582977690537675, -0.026388990698462983, -1.4832019545789719, -0.05576317482402748, -0.0961539066298463, 4.4651642504963505, -0.05806465198722751, -0.0263889906984631, 1.5832579386127403]","[0.1314261964163425, 0.10594713405253775, 0.09005113819870743, 0.08587830476224043, 0.08572935341547311, -0.0803899099873004, 0.07546977223445867, -0.07103567637382624, -0.06655147763275451, 0.05887765810469587]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
62        0.0  -0.337904  -0.673353  -0.649132   0.265198    0.38058   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
62  -0.407648  -0.122381  -0.055763  -0.311829  ...   1.521661  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
62  -0.026389  -0.301406  -0.502071  -0.464767    0.44793   1.412746   

    pixel_7_6  pixel_7_7  
62   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_3_5', 'pixel_6_6', 'pixel_2_3', 'pixel_2_2', 'pixel_5_7', 'pixel_2_0', 'pixel_3_0', 'pixel_1_0', 'pixel_6_0']","[-1.139994127205153, -1.289741786333269, 1.5216610283819219, -1.2080904679781643, 0.7328244013472559, -0.0961539066298463, -0.03733266964732845, -0.026388990698462983, -0.05576317482402748, -0.03963009454234691]","[0.08828868527546141, 0.07602126066453353, 0.07077384380542519, 0.06662178533034785, -0.05406377300076516, 0.0479976018976206, 0.04063102429302516, 0.03741622940084347, 0.034826675009599475, -0.019190505652386478]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
63        0.0  -0.337904  -1.091416  -0.882274   0.500004  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
63  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
63  -0.026389  -0.301406  -1.086578  -0.464767   0.653379  -1.144934   

    pixel_7_6  pixel_7_7  
63  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_2_7', 'pixel_0_3', 'pixel_3_6', 'pixel_3_7', 'pixel_1_5', 'pixel_7_3', 'pixel_3_2', 'pixel_5_0', 'pixel_0_7']","[-0.026388990698462983, -0.11565628382525205, -0.8822744661551796, 1.531865794412042, -0.0457389353746345, -1.3612586560607807, -0.464766599639856, 1.1075952349188443, -0.05806465198722751, -0.12238102150342442]","[-0.483122193626655, -0.1126962558075758, 0.10857968103778627, 0.09989213359680557, -0.0784032308626034, 0.07821253039713992, 0.07302884793883968, 0.07179779974564623, -0.06447130954160693, -0.053627190768658704]",4
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
64        0.0  -0.337904   0.371806    0.51658  -2.317664  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
64  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.727908   5.096151   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
64  -0.026389  -0.301406    -0.1124   0.894073   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
64   3.531256   8.535772  

[1 rows x 64 columns]","['pixel_2_3', 'pixel_0_4', 'pixel_1_2', 'pixel_7_7', 'pixel_1_4', 'pixel_6_7', 'pixel_0_7', 'pixel_5_0', 'pixel_0_6', 'pixel_2_4']","[1.3811896391382057, -2.3176637663791815, -1.54040407347813, 8.535772116704688, -0.9065841632398004, 5.096151312428722, -0.12238102150342442, -0.05806465198722751, -0.4076478310723484, 0.3031263789793839]","[0.13651765866978266, 0.10339657336896883, 0.09282099920152279, 0.079042596936557, -0.06052438033947827, 0.05340180561014435, 0.05119593495414223, 0.04226593902098431, -0.039989608756788045, 0.035122135146608044]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
65        0.0   1.824985   1.207933   0.283438  -0.204413  -0.678265   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
65  -0.407648  -0.122381  -0.055763   1.573576  ...   1.315414  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
65  -0.026389   0.732295   1.835955   0.894073   0.858829   1.242234   

    pixel_7_6  pixel_7_7  
65   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_6_7', 'pixel_5_4', 'pixel_4_4', 'pixel_2_0', 'pixel_5_0', 'pixel_3_3', 'pixel_6_2', 'pixel_5_5', 'pixel_3_0']","[-0.0263889906984631, -0.19745099779252528, -1.2296959543990227, -1.725191111671445, -0.03733266964732845, -0.05806465198722751, 0.3716349131310691, -0.9824510438730701, -0.9282200555300919, -0.026388990698462983]","[-0.12774522116350848, -0.07281477411780231, 0.060180835363525906, 0.05445044385267118, 0.043149804346858174, -0.03678693703299449, 0.0330849092900773, 0.0315485582771218, 0.030567420745226278, -0.0023485082337832085]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
66        0.0  -0.337904  -0.255289   0.050295   0.969615   1.792374   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
66   0.802037  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
66  -0.026389  -0.301406  -0.502071   -0.01182    0.24248   0.389674   

    pixel_7_6  pixel_7_7  
66  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_3_2', 'pixel_6_3', 'pixel_5_5', 'pixel_7_7', 'pixel_5_7', 'pixel_3_7', 'pixel_2_3', 'pixel_1_4', 'pixel_2_0']","[-1.4968234430593916, -1.4610783217942955, 1.2227611302640529, -1.4582977690537675, -0.18695902517032026, -0.0961539066298463, -0.0457389353746345, -1.2080904679781643, -1.322071786450004, -0.03733266964732845]","[0.11503658839667069, 0.1119695399377095, 0.09578690731939195, 0.09348527185671585, -0.08751260036275203, -0.07017734442396921, -0.06743462597871565, 0.061976220761979076, -0.04947819415298311, 0.04808858666039539]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
67        0.0  -0.337904  -0.882384  -0.182847   0.500004   0.027632   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
67  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.315414  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
67  -0.026389  -0.301406  -1.086578   -0.01182    0.24248   0.389674   

    pixel_7_6  pixel_7_7  
67  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_5_2', 'pixel_6_3', 'pixel_4_1', 'pixel_2_7', 'pixel_4_2', 'pixel_1_4', 'pixel_1_2', 'pixel_6_7', 'pixel_2_0']","[-0.0961539066298463, 1.2322541801422127, 1.2227611302640529, 1.3309024422471472, -0.11565628382525205, 1.3273404903770434, 0.755366329601014, -1.1738598354274472, -0.19745099779252528, -0.03733266964732845]","[-0.07440439283956891, 0.03606983580249327, 0.03183808235062494, 0.023738797641131158, -0.022545105127405533, 0.020032954260184407, -0.019597676859721823, 0.019011203729429382, 0.018167959375881733, 0.014198425341015163]",6
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
68        0.0  -0.337904  -0.464321   0.050295  -1.613247  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
68  -0.407648  -0.122381  -0.055763  -0.311829  ...  -0.334559  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
68  -0.026389  -0.301406  -0.696907   0.214653    0.44793    0.04865   

    pixel_7_6  pixel_7_7  
68  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_5_3', 'pixel_5_2', 'pixel_2_5', 'pixel_2_0', 'pixel_7_7', 'pixel_3_5', 'pixel_6_0', 'pixel_6_7', 'pixel_1_0']","[-0.0263889906984631, -0.9663265157037242, -0.9083631755352793, 1.314860590858507, -0.03733266964732845, -0.18695902517032026, 1.4534351934423573, -0.03963009454234691, -0.19745099779252528, -0.05576317482402748]","[-0.12664009568151266, 0.08318996861441262, 0.05838550696364505, 0.057354448852939145, 0.054178774693341876, -0.050609409657914814, 0.047244245169650215, -0.04499047425026343, -0.0428263951006728, 0.030041541631614137]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
69        0.0  -0.337904  -0.255289   0.982865   0.969615    0.38058   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
69  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
69  -0.026389  -0.301406   0.082436   -0.01182    0.03703   -0.80391   

    pixel_7_6  pixel_7_7  
69  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_3', 'pixel_1_2', 'pixel_7_7', 'pixel_5_0', 'pixel_7_0', 'pixel_2_4', 'pixel_0_4', 'pixel_3_4', 'pixel_6_7', 'pixel_5_7']","[1.5538083129459637, -0.8073155973767646, -0.18695902517032026, -0.05806465198722751, -0.0263889906984631, 1.4299365216821271, 0.9696148328887525, 0.9861079709129972, -0.19745099779252528, -0.0961539066298463]","[0.15668645725751662, 0.10363123936337183, -0.10104791047082559, 0.09922880209496776, 0.09748196854467872, 0.08881254043949625, -0.07213452421481, 0.051059297036944416, -0.04714877651566084, 0.041896405870102654]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
70        0.0  -0.337904   1.625996   0.982865  -0.674024  -0.325317   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
70  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
70  -0.026389  -0.301406   1.056613   0.894073   0.858829  -0.633398   

    pixel_7_6  pixel_7_7  
70  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_7_0', 'pixel_3_3', 'pixel_6_3', 'pixel_4_3', 'pixel_1_0', 'pixel_7_2', 'pixel_1_5', 'pixel_4_5', 'pixel_3_0']","[-0.03733266964732845, -0.0263889906984631, 1.2209341659449149, -1.0646431798111615, 1.1117819283740598, -0.05576317482402748, 1.0566133267763633, 1.1207181948434763, -1.4832019545789719, -0.026388990698462983]","[-0.3428707070085345, 0.1804057533825234, 0.14567916271825032, 0.1358209532248801, 0.12411366202228515, -0.1230019420148104, -0.10855617532727334, 0.1066750641927047, 0.10460517292549398, 0.04485028160086538]",8
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
71        0.0  -0.337904  -0.464321   0.050295   0.969615   1.439425   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
71  -0.407648  -0.122381  -0.055763    0.31664  ...   0.284181  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
71  -0.026389  -0.301406  -0.502071   0.894073   0.858829   0.389674   

    pixel_7_6  pixel_7_7  
71  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_3_2', 'pixel_5_3', 'pixel_0_4', 'pixel_5_6', 'pixel_3_4', 'pixel_2_3', 'pixel_5_5', 'pixel_1_0', 'pixel_5_7']","[-0.026388990698462983, -1.4610783217942955, -0.8112956791439104, 0.9696148328887525, 1.055359208430474, 0.9861079709129972, -1.0354717941704064, 0.8387056562154933, -0.05576317482402748, -0.0961539066298463]","[-0.18125775197607655, 0.07732790855457539, 0.05583569683944528, 0.04269811740129027, 0.041157543569693714, 0.039771604263494416, 0.03564766153165013, 0.033560223016050654, 0.02710625082491945, 0.026028385380006545]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
72        0.0   5.069318   2.044059   0.050295   0.030392   1.086477   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
72   0.802037  -0.122381  -0.055763   2.516279  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
72  -0.026389   3.833398   1.835955   -0.01182   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
72  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_0_2', 'pixel_0_6', 'pixel_2_4', 'pixel_7_2', 'pixel_7_0', 'pixel_3_7', 'pixel_0_5', 'pixel_0_7', 'pixel_5_3', 'pixel_3_0']","[2.044059242803604, 0.8020371111082704, -1.1456295187812857, 1.8359554802872748, -0.0263889906984631, -0.0457389353746345, 1.0864769486623194, -0.12238102150342442, 1.2041051961336684, -0.026388990698462983]","[0.0923763258938928, 0.07848275824659112, 0.06731519464528997, 0.05922601954948046, 0.05394696822500692, 0.049105444211613544, 0.039286111894824824, 0.03907646824682648, -0.0365675129669176, 0.028402689452058486]",5
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
73        0.0  -0.337904  -1.091416  -2.514271   0.500004   1.262951   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
73  -0.105227  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
73  -0.026389  -0.301406  -1.086578  -2.276553    0.24248   1.412746   

    pixel_7_6  pixel_7_7  
73   0.005958  -0.186959  

[1 rows x 64 columns]","['pixel_2_3', 'pixel_1_2', 'pixel_2_4', 'pixel_6_0', 'pixel_0_5', 'pixel_3_0', 'pixel_7_7', 'pixel_3_4', 'pixel_1_0', 'pixel_7_0']","[1.3811896391382057, -1.9069483115288126, 1.4299365216821271, -0.03963009454234691, 1.262951163111031, -0.026388990698462983, -0.18695902517032026, 0.9861079709129972, -0.05576317482402748, -0.0263889906984631]","[0.15861182871097262, 0.0968022883267814, 0.09172054528206544, 0.08360269395303625, 0.0822919226419657, 0.07476873264997747, -0.07119842018374369, 0.055274834861512946, 0.04448658777952641, 0.044165473190560155]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
74        0.0   2.906429   2.044059   0.982865  -1.378441  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
74  -0.407648  -0.122381  -0.055763   2.830513  ...   1.521661  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
74  -0.026389   3.833398   2.030791   0.441126    0.03703   0.219162   

    pixel_7_6  pixel_7_7  
74   0.257765  -0.186959  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_3_2', 'pixel_6_3', 'pixel_5_7', 'pixel_6_5', 'pixel_7_7', 'pixel_4_5', 'pixel_5_4', 'pixel_2_0', 'pixel_5_0']","[-1.4968234430593916, -1.4610783217942955, 1.2227611302640529, -0.0961539066298463, 1.195177876866652, -0.18695902517032026, -1.3136830482932818, 1.163847146293675, -0.03733266964732845, -0.05806465198722751]","[0.1290985923436068, 0.11086578569090993, 0.0986860672301858, -0.08680311081505641, 0.08026955940776871, -0.08017350456340422, 0.0739668235389911, -0.07325454197504931, 0.0642174833367679, 0.047455678844183245]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
75        0.0  -0.337904  -0.673353   0.982865  -0.439219  -0.854739   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
75  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
75  -0.026389  -0.301406  -0.502071   0.214653   0.653379   0.560186   

    pixel_7_6  pixel_7_7  
75  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_2_0', 'pixel_3_3', 'pixel_5_0', 'pixel_4_3', 'pixel_2_2', 'pixel_6_7', 'pixel_1_4', 'pixel_0_6', 'pixel_3_0']","[-0.0263889906984631, -0.03733266964732845, 1.2209341659449149, -0.05806465198722751, 0.9514255466543443, -1.211084863981839, -0.19745099779252528, 1.1708539528112176, -0.4076478310723484, -0.026388990698462983]","[-0.2206701358688962, -0.1842025449818559, 0.1655264673889453, -0.12785361310695956, 0.12751485653664826, -0.09093518061323598, 0.0880662262341983, -0.08335502310340664, 0.07939673983885347, 0.049949485574965646]",8
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
76        0.0   1.824985   2.044059   0.982865   0.734809  -0.678265   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
76  -0.407648  -0.122381  -0.055763    1.88781  ...  -0.334559  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
76  -0.026389   1.765996   1.835955   0.894073   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
76   2.775835  -0.186959  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_7_0', 'pixel_5_5', 'pixel_7_6', 'pixel_4_5', 'pixel_5_3', 'pixel_6_0', 'pixel_3_3', 'pixel_5_4', 'pixel_3_0']","[-1.4610783217942955, -0.0263889906984631, -1.4582977690537675, 2.775834932719524, -1.4832019545789719, -0.0361414963448417, -0.03963009454234691, 0.5414947636938382, -1.2296959543990227, -0.026388990698462983]","[0.11198584129240957, -0.08781155725471036, 0.08354034501765004, 0.07219799234097875, 0.06911489244299389, -0.0646199605688591, -0.06410179790471597, -0.06343528651790657, 0.06287835327023907, 0.05626739566750181]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
77        0.0  -0.337904  -0.673353   0.283438  -0.204413  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
77  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.077935   0.861269   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
77  -0.026389  -0.301406  -0.891742     0.6676   0.858829   1.583258   

    pixel_7_6  pixel_7_7  
77   3.531256   3.883649  

[1 rows x 64 columns]","['pixel_2_0', 'pixel_5_5', 'pixel_3_7', 'pixel_1_0', 'pixel_5_4', 'pixel_5_3', 'pixel_7_6', 'pixel_3_0', 'pixel_5_7', 'pixel_6_0']","[-0.03733266964732845, -1.4582977690537675, -0.0457389353746345, -0.05576317482402748, 1.3234166863398549, -0.0361414963448417, 3.531255953801139, -0.026388990698462983, -0.0961539066298463, -0.03963009454234691]","[0.10222529325701882, 0.09861066695497585, 0.09127365759766104, 0.0712573044490418, -0.0696189368637193, -0.061418262888514485, 0.06130375764058424, 0.055915840532204636, -0.05445770610861013, -0.04573447633169492]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
78        0.0  -0.337904   0.162774   0.050295   0.500004  -0.325317   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
78  -0.407648  -0.122381  -0.055763   0.002405  ...  -0.128312  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
78  -0.026389  -0.301406   0.277271   0.214653    0.03703  -0.462886   

    pixel_7_6  pixel_7_7  
78  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_3_0', 'pixel_7_0', 'pixel_5_4', 'pixel_3_5', 'pixel_6_7', 'pixel_6_0', 'pixel_2_7', 'pixel_4_4', 'pixel_3_7']","[1.314860590858507, -0.026388990698462983, -0.0263889906984631, -1.2296959543990227, 1.110538070970404, -0.19745099779252528, -0.03963009454234691, -0.11565628382525205, -1.0545297759560746, -0.0457389353746345]","[0.06997589597108309, -0.06311605943134871, -0.05580438057954979, 0.054145506749143146, 0.039004257057942644, -0.03821615502123603, -0.03818456092842756, 0.03698232526817937, 0.03580195025721359, 0.032711649067049306]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
79        0.0  -0.337904   0.789869   0.050295   0.734809     1.6159   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
79   0.197195  -0.122381  -0.055763  -0.311829  ...  -0.747052  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
79  -0.026389  -0.301406   1.056613   -0.69124   -2.42837  -1.144934   

    pixel_7_6  pixel_7_7  
79  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_6_5', 'pixel_0_7', 'pixel_7_4', 'pixel_1_0', 'pixel_2_2', 'pixel_6_4', 'pixel_4_6', 'pixel_7_3', 'pixel_3_0', 'pixel_2_0']","[-1.4595926520598348, -0.12238102150342442, -2.428369912334688, -0.05576317482402748, -1.3878038881026658, -1.6184273663080395, 1.6975894276239256, -0.6912398460564287, -0.026388990698462983, -0.03733266964732845]","[0.10380228462528328, -0.10239505652430653, 0.10156896213522378, -0.09920147416728968, 0.07912297868659939, 0.06911709282258291, 0.061010451849653626, 0.055920431936187696, 0.05589235177607569, -0.045865961732900945]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
80        0.0  -0.337904   0.998901   0.283438  -2.317664  -1.031214   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
80  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.521661  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
80  -0.026389  -0.301406   0.472107   0.441126   -0.78477   0.730698   

    pixel_7_6  pixel_7_7  
80   3.027642   0.394556  

[1 rows x 64 columns]","['pixel_3_3', 'pixel_3_2', 'pixel_6_3', 'pixel_5_7', 'pixel_5_5', 'pixel_6_0', 'pixel_5_4', 'pixel_2_3', 'pixel_7_6', 'pixel_3_7']","[-1.1571037419338532, -1.4610783217942955, 1.2227611302640529, -0.0961539066298463, -1.4582977690537675, -0.03963009454234691, 1.163847146293675, 1.2085709653304475, 3.027641939746729, -0.0457389353746345]","[0.12158876033493603, 0.11388129905022899, 0.10817097562387556, -0.0952615354949705, 0.09290561419657278, -0.07533168894682275, -0.07288679134535381, -0.06829590599387331, 0.06367880738163346, 0.06051609293347633]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
81        0.0  -0.337904   0.371806   0.283438   0.969615  -0.148843   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
81  -0.407648  -0.122381  -0.055763   1.259342  ...   1.934154  -0.197451   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
81  -0.026389  -0.301406   0.082436   -0.01182   0.858829   1.242234   

    pixel_7_6  pixel_7_7  
81   0.761379  -0.186959  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_2_2', 'pixel_3_7', 'pixel_3_2', 'pixel_2_3', 'pixel_6_6', 'pixel_5_5', 'pixel_5_6', 'pixel_2_0', 'pixel_6_0']","[-0.026388990698462983, -0.8576468157401853, -0.0457389353746345, -1.4610783217942955, -1.0354717941704064, 1.9341543122500264, -1.281605197879209, 1.9802265251034978, -0.03733266964732845, -0.03963009454234691]","[-0.2309921937669822, 0.10246583637389255, 0.07962162625065572, 0.07603246518734486, 0.05996924550876313, 0.05857427050631811, -0.05433991521765384, 0.051289261642530254, -0.04738127496729207, 0.04397542924280488]",3
