instance,features,values,scores,target_label
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
86        0.0        0.0     0.1875      0.625        1.0        1.0   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
86       0.25        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
86        0.0        0.0     0.1875       0.75        0.0        0.0   

    pixel_7_6  pixel_7_7  
86        0.0        0.0  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_6_5', 'pixel_3_0', 'pixel_7_5', 'pixel_3_6', 'pixel_0_7', 'pixel_7_4', 'pixel_6_6', 'pixel_0_6', 'pixel_1_7']","[0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.25, 0.0]","[-0.08296649875757986, 0.05481052225458481, -0.050534274046862254, 0.04806024899649991, 0.02990557614148791, -0.02789498562701301, 0.027060198206636698, 0.022360390770674487, 0.019154090685657845, -0.018359107307791042]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
87        0.0      0.875        1.0        1.0        1.0        1.0   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
87     0.6875        0.0        0.0        0.5  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
87        0.0   0.555556     0.9375     0.8125        0.0        0.0   

    pixel_7_6  pixel_7_7  
87        0.0        0.0  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_2_4', 'pixel_5_2', 'pixel_7_2', 'pixel_2_6', 'pixel_7_1', 'pixel_0_2', 'pixel_0_6', 'pixel_7_6', 'pixel_3_0']","[0.0, 0.0, 0.0, 0.9375, 0.0, 0.5555555555555556, 1.0, 0.6875, 0.0, 0.0]","[0.14391692896836478, 0.06334284515491294, 0.06091287116607728, 0.05287601573184188, 0.05225785896366408, 0.048712829506113275, 0.04851295844486938, 0.04580868288703083, 0.04478064714055758, 0.03172496082752359]",5
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
88        0.0        0.0        0.0     0.4375        1.0       0.75   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
88        0.0        0.0        0.0        0.0  ...     0.3125        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
88        0.0        0.0        0.0      0.375     0.9375     0.9375   

    pixel_7_6  pixel_7_7  
88      0.125        0.0  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_5_6', 'pixel_1_1', 'pixel_2_3', 'pixel_6_7', 'pixel_3_0', 'pixel_2_4', 'pixel_7_0', 'pixel_5_4', 'pixel_1_0']","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[-0.10086434506194283, 0.0713031773266566, 0.06995535703270404, 0.06786253322512369, -0.06667231194583557, 0.06374056503425893, 0.05899033513452198, 0.05896301789648799, 0.04891287432909556, 0.042262271982642374]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
89        0.0      0.125     0.8125        1.0        1.0       0.25   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
89        0.0        0.0        0.0     0.5625  ...     0.3125        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
89        0.0   0.111111      0.625      0.875        1.0        1.0   

    pixel_7_6  pixel_7_7  
89        1.0        0.0  

[1 rows x 64 columns]","['pixel_5_5', 'pixel_3_2', 'pixel_7_6', 'pixel_4_5', 'pixel_7_0', 'pixel_7_7', 'pixel_6_7', 'pixel_0_2', 'pixel_4_6', 'pixel_1_0']","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.8125, 0.0, 0.0]","[0.035881017121320524, 0.03463429427469959, 0.029613116910272, 0.02934671293444042, -0.02820047108749767, -0.02244933199340499, -0.021979073263976277, 0.017968329666277257, 0.017647171599313696, 0.016580966914859184]",2
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
90        0.0        0.0     0.0625     0.6875       0.75     0.5625   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
90     0.3125        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
90        0.0        0.0     0.1875     0.8125     0.9375     0.1875   

    pixel_7_6  pixel_7_7  
90        0.0        0.0  

[1 rows x 64 columns]","['pixel_4_6', 'pixel_3_0', 'pixel_3_6', 'pixel_7_0', 'pixel_5_4', 'pixel_6_0', 'pixel_2_0', 'pixel_5_3', 'pixel_4_4', 'pixel_2_6']","[0.5714285714285714, 0.0, 0.5333333333333333, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.625]","[0.11068289483163347, -0.1024985509345544, 0.09792078912463417, -0.07836383624590172, 0.0634301277571104, -0.05238508654982817, -0.05169548413540846, 0.04683729444876795, 0.04438510554396474, 0.03999632563044403]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
91        0.0        0.0        0.0      0.125     0.5625        1.0   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
91      0.625        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
91        0.0        0.0        0.0        0.0      0.875       0.25   

    pixel_7_6  pixel_7_7  
91        0.0        0.0  

[1 rows x 64 columns]","['pixel_5_3', 'pixel_5_2', 'pixel_3_6', 'pixel_3_7', 'pixel_3_5', 'pixel_2_6', 'pixel_5_6', 'pixel_4_4', 'pixel_3_0', 'pixel_7_0']","[0.0, 0.0, 0.5333333333333333, 0.0, 1.0, 0.75, 0.0, 0.1875, 0.0, 0.0]","[0.1273017162572315, 0.12243932314377104, 0.11106636439751208, -0.08188464333062992, 0.049120027298887016, 0.04771397833871666, -0.045500575390951696, 0.04510383128167977, 0.03818350627112236, 0.016678970219025906]",9
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
92        0.0      0.125     0.5625     0.9375     0.8125       0.25   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
92        0.0        0.0        0.0     0.3125  ...     0.4375        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
92        0.0        0.0        0.5     0.9375        1.0     0.5625   

    pixel_7_6  pixel_7_7  
92     0.0625        0.0  

[1 rows x 64 columns]","['pixel_3_0', 'pixel_3_2', 'pixel_5_0', 'pixel_4_2', 'pixel_2_2', 'pixel_5_3', 'pixel_5_6', 'pixel_3_6', 'pixel_5_2', 'pixel_7_0']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[-0.12966813985160688, 0.0660392704392281, -0.05754089061586811, 0.05646025211597508, 0.04755487489092556, 0.04425733775490164, 0.03825922006503393, 0.033170210758747924, 0.029911444844204948, 0.01764735584174421]",3
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
93        0.0        0.0        0.0     0.0625     0.6875     0.5625   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
93        0.0        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
93        0.0        0.0        0.0      0.125      0.875      0.375   

    pixel_7_6  pixel_7_7  
93        0.0        0.0  

[1 rows x 64 columns]","['pixel_7_7', 'pixel_2_4', 'pixel_1_0', 'pixel_1_2', 'pixel_1_1', 'pixel_5_6', 'pixel_2_3', 'pixel_2_0', 'pixel_5_4', 'pixel_3_7']","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 1.0, 0.0]","[-0.12388653716166596, 0.07457269235266528, 0.07453610844913867, 0.07219767965511248, 0.07210083262343044, 0.06637208338657584, 0.05972010909531456, 0.057471303877339355, 0.05265657650961589, 0.04136120569585809]",1
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
94        0.0        0.0     0.9375     0.9375      0.125        0.0   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
94        0.0        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
94        0.0   0.222222        1.0       0.25        0.0        0.0   

    pixel_7_6  pixel_7_7  
94        0.0        0.0  

[1 rows x 64 columns]","['pixel_6_5', 'pixel_3_7', 'pixel_7_5', 'pixel_0_7', 'pixel_3_6', 'pixel_2_0', 'pixel_7_4', 'pixel_6_6', 'pixel_7_0', 'pixel_3_0']","[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.053800376944330076, -0.04806065411654502, 0.047683620721288046, -0.03487390250659044, 0.025880234732689845, 0.02431876880578589, 0.024299711923948968, 0.02225409719866553, -0.014345536698913213, 0.005448055702022205]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
95        0.0        0.0       0.75        1.0        1.0       0.75   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
95        0.0        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
95        0.0        0.0        1.0     0.1875        0.0        0.0   

    pixel_7_6  pixel_7_7  
95        0.0        0.0  

[1 rows x 64 columns]","['pixel_6_5', 'pixel_7_5', 'pixel_0_7', 'pixel_3_6', 'pixel_6_6', 'pixel_7_4', 'pixel_3_7', 'pixel_0_6', 'pixel_7_6', 'pixel_3_0']","[0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.048486101989912496, 0.04334709410019032, -0.025271775316114832, 0.02231591493811652, 0.022168159824292568, 0.021353594867336106, 0.019438553828861064, -0.019042662596246922, 0.014505316794309614, 0.014419731190372648]",7
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
96        0.0        0.0        0.0      0.125      0.875        0.0   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
96        0.0        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
96        0.0        0.0        0.0     0.0625     0.8125     0.1875   

    pixel_7_6  pixel_7_7  
96        0.0        0.0  

[1 rows x 64 columns]","['pixel_4_1', 'pixel_2_7', 'pixel_3_7', 'pixel_3_6', 'pixel_3_0', 'pixel_6_6', 'pixel_1_5', 'pixel_7_2', 'pixel_0_2', 'pixel_7_0']","[0.7142857142857142, 0.0, 0.0, 0.4666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.05290014450486141, -0.05136559950005968, -0.04920510719785039, 0.046361946117697596, -0.04142301133141499, 0.03732700426003076, 0.03662244153318375, 0.03621257568925697, 0.03296854281516709, -0.010640519186540881]",4
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
97        0.0        0.0       0.25        0.5        1.0     0.3125   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
97        0.0        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
97        0.0        0.0      0.375        1.0       0.75     0.0625   

    pixel_7_6  pixel_7_7  
97        0.0        0.0  

[1 rows x 64 columns]","['pixel_4_6', 'pixel_5_2', 'pixel_7_7', 'pixel_6_2', 'pixel_5_3', 'pixel_6_7', 'pixel_2_5', 'pixel_4_1', 'pixel_5_1', 'pixel_7_0']","[0.0, 0.5, 0.0, 1.0, 0.9375, 0.0, 0.8125, 0.0, 0.0, 0.0]","[0.15577235247425078, 0.09065173506290573, 0.07778304859630895, 0.07178202453656793, 0.06278583316826078, 0.062045208020295624, 0.052526997884853835, 0.05016056072257042, -0.04743131032846988, -0.008457782850403469]",8
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
98        0.0       0.25        1.0        1.0        1.0        1.0   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
98     0.1875        0.0        0.0     0.0625  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
98        0.0   0.333333        1.0        1.0        1.0     0.3125   

    pixel_7_6  pixel_7_7  
98        0.0        0.0  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_2_4', 'pixel_5_2', 'pixel_0_6', 'pixel_1_0', 'pixel_2_6', 'pixel_0_1', 'pixel_7_2', 'pixel_7_1', 'pixel_7_0']","[0.0, 0.0, 0.0, 0.1875, 0.0, 0.0, 0.25, 1.0, 0.3333333333333333, 0.0]","[0.14477816250740022, 0.06843435537204115, 0.06023171422591813, 0.05861204031573215, -0.05745982542313551, 0.04637725186023568, 0.04617733346845132, 0.045644036004719585, 0.04457068842413978, -0.04091934703573044]",5
"    pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
99        0.0        0.0      0.125      0.625     0.6875     0.0625   

    pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
99        0.0        0.0        0.0        0.0  ...        0.0        0.0   

    pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
99        0.0        0.0     0.0625     0.9375      0.375        0.0   

    pixel_7_6  pixel_7_7  
99        0.0        0.0  

[1 rows x 64 columns]","['pixel_4_6', 'pixel_1_0', 'pixel_7_0', 'pixel_2_0', 'pixel_7_7', 'pixel_5_2', 'pixel_4_5', 'pixel_2_5', 'pixel_5_0', 'pixel_1_2']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 0.9375, 0.0, 0.3125]","[0.14791166297009276, -0.12770814706227776, -0.0926729130836086, -0.09227821318223417, 0.09181839371436541, 0.07553335493890367, 0.07517131632328976, 0.07427143363653071, 0.07022434792312782, -0.05153899165740835]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
100        0.0        0.5        1.0        1.0        1.0      0.625   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
100     0.1875        0.0        0.0       0.75  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
100        0.0   0.444444        1.0     0.8125     0.1875        0.0   

     pixel_7_6  pixel_7_7  
100        0.0        0.0  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_3_0', 'pixel_2_4', 'pixel_5_2', 'pixel_0_6', 'pixel_2_6', 'pixel_0_1', 'pixel_7_1', 'pixel_0_2', 'pixel_1_0']","[0.0, 0.0, 0.0, 0.0, 0.1875, 0.0, 0.5, 0.4444444444444444, 1.0, 0.0]","[0.1454817811764924, -0.14424184553503144, 0.07080610620294955, 0.06011390251633947, 0.05368205437351805, 0.04814219389000615, 0.046824081077061465, 0.04636987951309767, 0.04231004662545053, 0.04088927382904175]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
101        0.0        0.0     0.4375       0.75        1.0     0.5625   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
101        0.0        0.0        0.0       0.25  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
101        0.0        0.0      0.625     0.6875       0.25        0.0   

     pixel_7_6  pixel_7_7  
101        0.0        0.0  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_1_0', 'pixel_0_6', 'pixel_4_1', 'pixel_2_6', 'pixel_3_1', 'pixel_0_1', 'pixel_7_6', 'pixel_7_1', 'pixel_3_7']","[0.0, 0.0, 0.0, 0.3571428571428571, 0.0, 0.4666666666666667, 0.0, 0.0, 0.0, 0.0]","[0.06446153930490384, 0.060184040713520306, -0.054950200972508544, 0.05247849277746757, 0.05241309311407984, 0.04678570212330931, -0.04546443483948628, 0.04014931553340097, -0.03723245380955248, 0.03670473834245967]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
102        0.0        0.0      0.375     0.8125      0.625     0.1875   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
102        0.0        0.0        0.0     0.3125  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
102        0.0        0.0        0.5      0.875     0.8125       0.75   

     pixel_7_6  pixel_7_7  
102       0.25        0.0  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_7_7', 'pixel_7_6', 'pixel_5_5', 'pixel_4_2', 'pixel_7_0', 'pixel_3_7', 'pixel_1_0', 'pixel_4_6', 'pixel_1_1']","[0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3125]","[0.03424022040237894, -0.03384056060153641, 0.03151601882970881, 0.030736720289667115, 0.024904528242476073, -0.02439529604229601, 0.02398526120911222, -0.023888157905105123, 0.019323783411052904, 0.01891417209149545]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
103        0.0        0.0      0.125       0.75        1.0        1.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
103     0.4375        0.0        0.0        0.0  ...     0.3125        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
103        0.0        0.0      0.125     0.9375     0.9375     0.3125   

     pixel_7_6  pixel_7_7  
103        0.0        0.0  

[1 rows x 64 columns]","['pixel_2_5', 'pixel_2_4', 'pixel_0_6', 'pixel_3_1', 'pixel_2_6', 'pixel_4_1', 'pixel_7_1', 'pixel_0_5', 'pixel_1_0', 'pixel_3_0']","[0.0, 0.0, 0.4375, 0.7333333333333333, 0.0, 0.3571428571428571, 0.0, 1.0, 0.0, 0.0]","[0.1519232925924906, 0.07164715577524658, 0.0626005214804896, 0.05733785884771752, 0.047433700737024034, 0.04735098957344242, -0.04703640910427953, 0.04408839613631096, 0.0341515942455532, 0.016293311309057562]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
104        0.0        0.0      0.125     0.6875     0.8125       0.25   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
104        0.0        0.0        0.0     0.0625  ...     0.4375        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
104        0.0        0.0       0.25      0.625     0.9375     0.9375   

     pixel_7_6  pixel_7_7  
104     0.1875        0.0  

[1 rows x 64 columns]","['pixel_5_2', 'pixel_5_3', 'pixel_5_0', 'pixel_6_0', 'pixel_3_0', 'pixel_3_6', 'pixel_5_4', 'pixel_1_0', 'pixel_2_0', 'pixel_7_0']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.12401118330673613, 0.12221726926162914, -0.08627541416856545, -0.08496485140096056, -0.08093505798631496, -0.07980679351692033, 0.06010363587116566, 0.05691620897465484, 0.04800967953059556, -0.04389298934856362]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
105        0.0        0.0       0.25      0.875     0.6875     0.1875   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
105        0.0        0.0        0.0        0.0  ...      0.125        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
105        0.0        0.0       0.25     0.9375       0.75      0.125   

     pixel_7_6  pixel_7_7  
105        0.0        0.0  

[1 rows x 64 columns]","['pixel_4_4', 'pixel_3_4', 'pixel_3_0', 'pixel_4_3', 'pixel_4_1', 'pixel_3_6', 'pixel_2_0', 'pixel_3_7', 'pixel_4_6', 'pixel_7_0']","[0.0, 0.0, 0.0, 0.0, 0.5714285714285714, 0.4, 0.0, 0.0, 0.5714285714285714, 0.0]","[0.05443297033415575, 0.05344123462545836, 0.026592353877867965, 0.02645767567562776, 0.02593875867050406, 0.017649340576230417, 0.017485609501704046, 0.017281707156330265, 0.015315284998916632, -0.01035915231601457]",0
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
106        0.0        0.0     0.0625     0.6875       0.75     0.8125   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
106      0.875   0.357143        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
106        0.0        0.0        0.0     0.9375     0.4375        0.0   

     pixel_7_6  pixel_7_7  
106        0.0        0.0  

[1 rows x 64 columns]","['pixel_6_5', 'pixel_7_5', 'pixel_0_7', 'pixel_1_7', 'pixel_7_4', 'pixel_6_6', 'pixel_2_7', 'pixel_3_6', 'pixel_1_0', 'pixel_0_6']","[0.0, 0.0, 0.3571428571428571, 0.5, 0.4375, 0.0, 0.3333333333333333, 0.5333333333333333, 0.0, 0.875]","[0.050667820587861095, 0.04582321665917157, 0.035853554990276974, 0.025102334912494723, 0.02453255682716448, 0.024169402121291705, 0.02360196628348833, 0.023053908186309358, 0.02244375637801757, 0.021846604243682993]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
107        0.0        0.0     0.0625      0.875      0.125        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
107        0.0        0.0        0.0        0.0  ...        0.5   0.230769   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
107        0.0        0.0      0.125     0.6875       0.75     0.9375   

     pixel_7_6  pixel_7_7  
107        1.0     0.9375  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_6_0', 'pixel_3_2', 'pixel_7_7', 'pixel_4_2', 'pixel_3_0', 'pixel_7_6', 'pixel_0_1', 'pixel_6_6', 'pixel_2_0']","[0.0, 0.0, 0.0, 0.9375, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0]","[-0.10211867948899464, -0.050872310291458306, 0.03370237959386959, 0.032305399246552347, 0.030402800861248226, -0.029357066956650656, 0.02855802557369417, -0.019215247525449636, 0.017933087099832094, 0.009317773915700912]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
108        0.0        0.0        0.0     0.3125       0.75        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
108      0.125   0.071429        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
108        0.0        0.0        0.0     0.3125     0.6875        0.0   

     pixel_7_6  pixel_7_7  
108        0.0        0.0  

[1 rows x 64 columns]","['pixel_3_7', 'pixel_2_7', 'pixel_4_1', 'pixel_3_6', 'pixel_6_6', 'pixel_5_1', 'pixel_1_2', 'pixel_1_5', 'pixel_3_0', 'pixel_2_0']","[0.0, 0.16666666666666666, 0.3571428571428571, 0.5333333333333333, 0.0, 0.3125, 0.0625, 0.0625, 0.0, 0.0]","[-0.09811841043068913, 0.05635206730641291, 0.05331373790226191, 0.0449508651087338, 0.03879834664191103, 0.03790058406908585, 0.03315089445765035, 0.03226754830092298, -0.030746777517361993, 0.010275400895460387]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
109        0.0       0.25     0.9375        1.0     0.3125        0.0   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
109        0.0        0.0        0.0        0.0  ...        0.0        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
109        0.0   0.222222     0.9375     0.0625        0.0        0.0   

     pixel_7_6  pixel_7_7  
109        0.0        0.0  

[1 rows x 64 columns]","['pixel_6_0', 'pixel_6_5', 'pixel_7_5', 'pixel_0_7', 'pixel_3_6', 'pixel_0_6', 'pixel_6_6', 'pixel_3_0', 'pixel_7_4', 'pixel_5_7']","[0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.05820607579158457, 0.04744536203019168, 0.042999787832878396, -0.03301539451420952, 0.021826617295058838, -0.021559019613589636, 0.02108678566370488, -0.020297266281152113, 0.01992448457329536, -0.01797284032784971]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
110        0.0        0.0     0.9375        1.0     0.6875     0.1875   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
110        0.0        0.0        0.0        0.0  ...     0.1875        0.0   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
110        0.0        0.0     0.9375      0.875     0.4375     0.0625   

     pixel_7_6  pixel_7_7  
110        0.0        0.0  

[1 rows x 64 columns]","['pixel_3_2', 'pixel_4_2', 'pixel_5_6', 'pixel_2_2', 'pixel_5_2', 'pixel_3_6', 'pixel_4_1', 'pixel_3_1', 'pixel_0_2', 'pixel_7_2']","[0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9375, 0.9375]","[0.07525972976789078, 0.06054426868487836, 0.04644242342437071, 0.039257084079432195, 0.03258340705327126, 0.03171089791022703, 0.03138150533904713, 0.030440292715105458, 0.024738144759413074, 0.02454803287938587]",3
